"","ACCESS_ID","HAULJOIN","CRUISE","VESSEL","HAUL","GIS_STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","CHELA_HEIGHT","COMMENTS","YEAR","log10.width","log10.weight","log.width","log.weight","Cooks_D","SC"
"957",NA,-10230,201301,162,171,"T-28",68580,1,NA,41,2,NA,NA,NA,26,6.3,"","2013",1.61278385671974,1.41497334797082,3.71357206670431,3.25809653802148,2.95136507415916e-07,"NS"
"958",NA,-10230,201301,162,171,"T-28",68580,1,NA,41,2,NA,NA,NA,25,6.3,"","2013",1.61278385671974,1.39794000867204,3.71357206670431,3.2188758248682,4.79448696490303e-05,"NS"
"960",NA,-9589,201202,162,2,"CH30-A01",68580,1,NA,41,2,NA,NA,NA,22,6.1,"","2012",1.61278385671974,1.34242268082221,3.71357206670431,3.09104245335832,0.000768503398259888,"NS"
"961",NA,-9592,201202,162,5,"CH30-B02",68580,1,NA,41,2,NA,NA,NA,28,6.7,"","2012",1.61278385671974,1.44715803134222,3.71357206670431,3.3322045101752,0.00013256361921984,"NS"
"964",NA,-14572,201501,162,166,"P-24",68580,1,NA,41,2,NA,NA,NA,24,6.7,"","2015",1.61278385671974,1.38021124171161,3.71357206670431,3.17805383034795,0.000184028225618889,"NS"
"966",5344,-5406,200901,88,144,"S-25",68580,1,NA,41.1,2,NA,NA,NA,26,6.5,"","2009",1.61384182187607,1.41497334797082,3.71600812150219,3.25809653802148,3.07708277336985e-06,"NS"
"967",5466,-5676,200901,88,183,"S-31",68580,1,NA,41.1,2,NA,NA,NA,26,6.3,"","2009",1.61384182187607,1.41497334797082,3.71600812150219,3.25809653802148,3.07708277336985e-06,"NS"
"968",3295,-6933,201001,162,243,"U-28",68580,1,NA,41.1,2,NA,NA,NA,28,6.3,"","2010",1.61384182187607,1.44715803134222,3.71600812150219,3.3322045101752,0.000105327567637327,"NS"
"972",NA,-14499,201501,94,86,"P-19",68580,1,NA,41.1,2,NA,NA,NA,26,6.2,"","2015",1.61384182187607,1.41497334797082,3.71600812150219,3.25809653802148,3.07708277336985e-06,"NS"
"980",2097,-6884,201001,162,195,"PO2524",68580,1,NA,41.2,2,NA,NA,NA,26,6.7,"","2010",1.61489721603313,1.41497334797082,3.71843825635548,3.25809653802148,8.72686766592695e-06,"NS"
"981",3446,-7164,201002,162,11,"X-23",68580,1,NA,41.2,2,NA,NA,NA,28,6.8,"EBS Northern Extension","2010",1.61489721603313,1.44715803134222,3.71843825635548,3.3322045101752,8.14201582173116e-05,"NS"
"983",NA,-10228,201301,162,169,"U-27",68580,1,NA,41.2,2,NA,NA,NA,27,6.8,"","2013",1.61489721603313,1.43136376415899,3.71843825635548,3.29583686600433,9.89429568367824e-06,"NS"
"987",1715,-8177,201101,162,176,"S-26",68580,1,NA,41.2,2,NA,NA,NA,26,6.5,"","2011",1.61489721603313,1.41497334797082,3.71843825635548,3.25809653802148,8.72686766592695e-06,"NS"
"988",NA,-14727,201501,94,173,"S-28",68580,1,NA,41.2,2,NA,NA,NA,28,6.3,"","2015",1.61489721603313,1.44715803134222,3.71843825635548,3.3322045101752,8.14201582173116e-05,"NS"
"997",3278,-3785,200701,89,183,"S-26",68580,1,NA,41.3,2,NA,NA,NA,27,6,"","2007",1.6159500516564,1.43136376415899,3.72086249996699,3.29583686600433,3.74920647275792e-06,"NS"
"998",5490,-5684,200901,88,191,"N-29",68580,1,NA,41.3,2,NA,NA,NA,30,5.4,"","2009",1.6159500516564,1.47712125471966,3.72086249996699,3.40119738166216,0.000357538101226009,"NS"
"1002",NA,-9044,201201,162,205,"T-26",68580,1,NA,41.3,2,NA,NA,NA,28,NA,"","2012",1.6159500516564,1.44715803134222,3.72086249996699,3.3322045101752,6.07574137927216e-05,"NS"
"1003",NA,-9620,201202,162,33,"CH30-G03",68580,1,NA,41.3,2,NA,NA,NA,24,6.4,"","2012",1.6159500516564,1.38021124171161,3.72086249996699,3.17805383034795,0.00029026728432933,"NS"
"1012",1384,-11389,200601,134,137,"P-23",68580,1,NA,41.4,2,NA,NA,NA,24,6.4,"","2006",1.6170003411209,1.38021124171161,3.72328088083127,3.17805383034795,0.000330263317013282,"NS"
"1017",1686,-8170,201101,162,169,"S-25",68580,1,NA,41.4,2,NA,NA,NA,27,6.9,"","2011",1.6170003411209,1.43136376415899,3.72328088083127,3.29583686600433,5.44471457740061e-07,"NS"
"1019",NA,-10247,201301,89,164,"Q-25",68580,1,NA,41.4,2,NA,NA,NA,28,6.1,"","2013",1.6170003411209,1.44715803134222,3.72328088083127,3.3322045101752,4.32570120339813e-05,"NS"
"1020",NA,-9604,201202,162,17,"CH30-D03",68580,1,NA,41.4,2,NA,NA,NA,24,6.2,"","2012",1.6170003411209,1.38021124171161,3.72328088083127,3.17805383034795,0.000330263317013282,"NS"
"1022",NA,-9592,201202,162,5,"CH30-B02",68580,1,NA,41.4,2,NA,NA,NA,26,6.5,"","2012",1.6170003411209,1.41497334797082,3.72328088083127,3.25809653802148,2.83198071625891e-05,"NS"
"1031",NA,-10256,201301,89,173,"V-28",68580,1,NA,41.5,2,NA,NA,NA,26,6.1,"","2013",1.61804809671209,1.41497334797082,3.72569342723665,3.25809653802148,4.21118248335405e-05,"NS"
"1038",NA,-16986,201701,162,137,"R-23",68580,1,NA,41.5,2,NA,NA,NA,28,5.7,"","2017",1.61804809671209,1.44715803134222,3.72569342723665,3.3322045101752,2.88382570411279e-05,"NS"
"1042",500,-11660,200601,88,172,"W-22",68580,1,NA,41.6,2,NA,NA,NA,26,6.3,"","2006",1.61909333062674,1.41497334797082,3.72810016726722,3.25809653802148,5.84693527193046e-05,"NS"
"1048",NA,-9225,201201,162,209,"V-26",68580,1,NA,41.6,2,NA,NA,NA,32,NA,"","2012",1.61909333062674,1.50514997831991,3.72810016726722,3.46573590279973,0.000648859946614814,"NS"
"1051",NA,-9613,201202,162,26,"CH30-E02",68580,1,NA,41.6,2,NA,NA,NA,26,6.6,"","2012",1.61909333062674,1.41497334797082,3.72810016726722,3.25809653802148,5.84693527193046e-05,"NS"
"1066",5131,-4873,200901,88,68,"K-02",68580,1,NA,41.7,2,NA,NA,NA,24,5.9,"","2009",1.62013605497376,1.38021124171161,3.73050112880476,3.17805383034795,0.000463041100676719,"NS"
"1070",NA,-10163,201301,89,137,"M-22",68580,1,NA,41.7,2,NA,NA,NA,26,5.8,"","2013",1.62013605497376,1.41497334797082,3.73050112880476,3.25809653802148,7.73206366264003e-05,"NS"
"1072",NA,-10230,201301,162,171,"T-28",68580,1,NA,41.7,2,NA,NA,NA,26,6.6,"","2013",1.62013605497376,1.41497334797082,3.73050112880476,3.25809653802148,7.73206366264003e-05,"NS"
"1074",NA,-9721,201202,162,95,"CH30-M04",68580,1,NA,41.7,2,NA,NA,NA,26,6,"","2012",1.62013605497376,1.41497334797082,3.73050112880476,3.25809653802148,7.73206366264003e-05,"NS"
"1079",5132,-4873,200901,88,68,"K-02",68580,1,NA,41.8,2,NA,NA,NA,30,5.7,"","2009",1.62117628177504,1.47712125471966,3.73289633953071,3.40119738166216,0.000162459560484029,"NS"
"1085",NA,-10203,201301,89,159,"PO2524",68580,1,NA,41.8,2,NA,NA,NA,26,6.7,"","2013",1.62117628177504,1.41497334797082,3.73289633953071,3.25809653802148,9.8595400663633e-05,"NS"
"1086",NA,-9592,201202,162,5,"CH30-B02",68580,1,NA,41.8,2,NA,NA,NA,30,6.1,"","2012",1.62117628177504,1.47712125471966,3.73289633953071,3.40119738166216,0.000162459560484029,"NS"
"1087",NA,-9601,201202,162,14,"CH30-C04",68580,1,NA,41.8,2,NA,NA,NA,26,7.1,"","2012",1.62117628177504,1.41497334797082,3.73289633953071,3.25809653802148,9.8595400663633e-05,"NS"
"1090",NA,-14573,201501,162,167,"PO2423",68580,1,NA,41.8,2,NA,NA,NA,26,6.8,"","2015",1.62117628177504,1.41497334797082,3.73289633953071,3.25809653802148,9.8595400663633e-05,"NS"
"1100",5446,-5672,200901,88,179,"V-28",68580,1,NA,41.9,2,NA,NA,NA,26,6.4,"","2009",1.6222140229663,1.41497334797082,3.73528582692809,3.25809653802148,0.000122224821631273,"NS"
"1104",NA,-8993,201201,89,151,"S-25",68580,1,NA,41.9,2,NA,NA,NA,28,NA,"","2012",1.6222140229663,1.44715803134222,3.73528582692809,3.3322045101752,4.21162906041328e-07,"NS"
"1106",NA,-9588,201202,162,1,"CH30-B01",68580,1,NA,41.9,2,NA,NA,NA,24,NA,"","2012",1.6222140229663,1.38021124171161,3.73528582692809,3.17805383034795,0.00056156492380297,"NS"
"1108",NA,-14570,201501,162,164,"P-25",68580,1,NA,41.9,2,NA,NA,NA,26,6.2,"","2015",1.6222140229663,1.41497334797082,3.73528582692809,3.25809653802148,0.000122224821631273,"NS"
"1115",1586,1063300,200101,89,138,"U-21",68580,1,NA,42,2,NA,NA,NA,26,NA,"","2001",1.6232492903979,1.41497334797082,3.73766961828337,3.25809653802148,0.00014814150386441,"NS"
"1120",470,-11656,200601,88,168,"U-24",68580,1,NA,42,2,NA,NA,NA,28,6.9,"","2006",1.6232492903979,1.44715803134222,3.73766961828337,3.3322045101752,2.55202414660031e-07,"NS"
"1122",5458,-5675,200901,88,182,"S-30",68580,1,NA,42,2,NA,NA,NA,28,5.9,"","2009",1.6232492903979,1.44715803134222,3.73766961828337,3.3322045101752,2.55202414660031e-07,"NS"
"1124",3432,-7162,201002,162,9,"ZZ-23",68580,1,NA,42,2,NA,NA,NA,27,6.7,"EBS Northern Extension","2010",1.6232492903979,1.43136376415899,3.73766961828337,3.29583686600433,3.88155513929616e-05,"NS"
"1127",NA,-8964,201201,89,112,"P-20",68580,1,NA,42,2,NA,NA,NA,26,6.4,"","2012",1.6232492903979,1.41497334797082,3.73766961828337,3.25809653802148,0.00014814150386441,"NS"
"1128",NA,-10204,201301,89,160,"P-24",68580,1,NA,42,2,NA,NA,NA,28,6.3,"","2013",1.6232492903979,1.44715803134222,3.73766961828337,3.3322045101752,2.55202414660031e-07,"NS"
"1129",NA,-9606,201202,162,19,"CH30-C02",68580,1,NA,42,2,NA,NA,NA,28,7.1,"","2012",1.6232492903979,1.44715803134222,3.73766961828337,3.3322045101752,2.55202414660031e-07,"NS"
"1130",NA,-9613,201202,162,26,"CH30-E02",68580,1,NA,42,2,NA,NA,NA,26,6.5,"","2012",1.6232492903979,1.41497334797082,3.73766961828337,3.25809653802148,0.00014814150386441,"NS"
"1132",NA,-17006,201701,94,187,"T-26",68580,1,NA,42,2,NA,NA,NA,26,6.1,"","2017",1.6232492903979,1.41497334797082,3.73766961828337,3.25809653802148,0.00014814150386441,"NS"
"1135",3243,-3777,200701,89,175,"U-25",68580,1,NA,42.1,2,NA,NA,NA,28,6.7,"","2007",1.62428209583567,1.44715803134222,3.74004774068834,3.3322045101752,2.71933976007153e-06,"NS"
"1136",5276,-5360,200901,88,98,"Q-19",68580,1,NA,42.1,2,NA,NA,NA,28,6,"","2009",1.62428209583567,1.44715803134222,3.74004774068834,3.3322045101752,2.71933976007153e-06,"NS"
"1138",NA,-8710,201201,162,154,"P-24",68580,1,NA,42.1,2,NA,NA,NA,28,NA,"","2012",1.62428209583567,1.44715803134222,3.74004774068834,3.3322045101752,2.71933976007153e-06,"NS"
"1142",NA,-9589,201202,162,2,"CH30-A01",68580,1,NA,42.1,2,NA,NA,NA,26,6.4,"","2012",1.62428209583567,1.41497334797082,3.74004774068834,3.25809653802148,0.000176279454521839,"NS"
"1143",NA,-9720,201202,162,94,"CH30-M03",68580,1,NA,42.1,2,NA,NA,NA,30,7.2,"","2012",1.62428209583567,1.47712125471966,3.74004774068834,3.40119738166216,8.42054581645178e-05,"NS"
"1144",NA,-9683,201202,162,122,"CH30-D02",68580,1,NA,42.1,2,NA,NA,NA,28,6.8,"","2012",1.62428209583567,1.44715803134222,3.74004774068834,3.3322045101752,2.71933976007153e-06,"NS"
"1153",5340,-5404,200901,88,142,"S-23",68580,1,NA,42.2,2,NA,NA,NA,27,5.9,"","2009",1.62531245096167,1.43136376415899,3.74242022104197,3.29583686600433,7.17470205493433e-05,"NS"
"1157",NA,-14721,201501,94,167,"S-26",68580,1,NA,42.2,2,NA,NA,NA,28,6.9,"","2015",1.62531245096167,1.44715803134222,3.74242022104197,3.3322045101752,7.74350976356823e-06,"NS"
"1162",286,-11590,200601,88,102,"P-20",68580,1,NA,42.3,2,NA,NA,NA,28,5.6,"","2006",1.62634036737504,1.44715803134222,3.74478708605223,3.3322045101752,1.52590637663357e-05,"NS"
"1166",2138,-6886,201001,162,197,"QP2625",68580,1,NA,42.3,2,NA,NA,NA,30,6.5,"","2010",1.62634036737504,1.47712125471966,3.74478708605223,3.40119738166216,4.69016000940904e-05,"NS"
"1167",NA,-8710,201201,162,154,"P-24",68580,1,NA,42.3,2,NA,NA,NA,28,NA,"","2012",1.62634036737504,1.44715803134222,3.74478708605223,3.3322045101752,1.52590637663357e-05,"NS"
"1168",NA,-8997,201201,89,155,"Q-26",68580,1,NA,42.3,2,NA,NA,NA,26,NA,"","2012",1.62634036737504,1.41497334797082,3.74478708605223,3.25809653802148,0.00023896205864739,"NS"
"1173",NA,-14727,201501,94,173,"S-28",68580,1,NA,42.3,2,NA,NA,NA,28,7,"","2015",1.62634036737504,1.44715803134222,3.74478708605223,3.3322045101752,1.52590637663357e-05,"NS"
"1176",NA,-9595,201202,162,8,"CH30-C03",68580,1,NA,42.3,2,NA,NA,NA,26,6.6,"","2012",1.62634036737504,1.41497334797082,3.74478708605223,3.25809653802148,0.00023896205864739,"NS"
"1180",3192,-6927,201001,162,238,"T-27",68580,1,NA,42.4,2,NA,NA,NA,28,7.3,"","2010",1.62736585659273,1.44715803134222,3.74714836223791,3.3322045101752,2.51987454251485e-05,"NS"
"1184",2016,-8171,201101,162,170,"S-24",68580,1,NA,42.4,2,NA,NA,NA,30,7,"","2011",1.62736585659273,1.47712125471966,3.74714836223791,3.40119738166216,3.2488077657379e-05,"NS"
"1185",NA,-8716,201201,162,160,"O-26",68580,1,NA,42.4,2,NA,NA,NA,26,NA,"","2012",1.62736585659273,1.41497334797082,3.74714836223791,3.25809653802148,0.000273381524220082,"NS"
"1186",NA,-8998,201201,89,156,"QP2726",68580,1,NA,42.4,2,NA,NA,NA,28,NA,"","2012",1.62736585659273,1.44715803134222,3.74714836223791,3.3322045101752,2.51987454251485e-05,"NS"
"1189",NA,-10248,201301,89,165,"R-25",68580,1,NA,42.4,2,NA,NA,NA,28,6.8,"","2013",1.62736585659273,1.44715803134222,3.74714836223791,3.3322045101752,2.51987454251485e-05,"NS"
"1192",NA,-9603,201202,162,16,"CH30-D03",68580,1,NA,42.4,2,NA,NA,NA,28,6.7,"","2012",1.62736585659273,1.44715803134222,3.74714836223791,3.3322045101752,2.51987454251485e-05,"NS"
"1196",1108,-11338,200601,134,86,"L-01",68580,1,NA,42.5,2,NA,NA,NA,29,6.6,"","2006",1.62838893005031,1.46239799789896,3.74950407593037,3.36729582998647,4.74669393604828e-07,"NS"
"1201",2600,-6907,201001,162,218,"S-28",68580,1,NA,42.5,2,NA,NA,NA,28,6.2,"","2010",1.62838893005031,1.44715803134222,3.74950407593037,3.3322045101752,3.74966669318881e-05,"NS"
"1213",251,-11588,200601,88,100,"R-22",68580,1,NA,42.6,2,NA,NA,NA,28,6.5,"","2006",1.62940959910272,1.44715803134222,3.75185425327532,3.3322045101752,5.20882856489096e-05,"NS"
"1216",3447,-7164,201002,162,11,"X-23",68580,1,NA,42.6,2,NA,NA,NA,28,6.1,"EBS Northern Extension","2010",1.62940959910272,1.44715803134222,3.75185425327532,3.3322045101752,5.20882856489096e-05,"NS"
"1217",679,-7945,201101,89,108,"J-19",68580,1,NA,42.6,2,NA,NA,NA,27,5.7,"","2011",1.62940959910272,1.43136376415899,3.75185425327532,3.29583686600433,0.000164635362840869,"NS"
"1218",NA,-8968,201201,89,116,"L-20",68580,1,NA,42.6,2,NA,NA,NA,30,NA,"","2012",1.62940959910272,1.47712125471966,3.75185425327532,3.40119738166216,1.17834864309611e-05,"NS"
"1219",NA,-10228,201301,162,169,"U-27",68580,1,NA,42.6,2,NA,NA,NA,28,6.6,"","2013",1.62940959910272,1.44715803134222,3.75185425327532,3.3322045101752,5.20882856489096e-05,"NS"
"1220",NA,-10204,201301,89,160,"P-24",68580,1,NA,42.6,2,NA,NA,NA,28,6.8,"","2013",1.62940959910272,1.44715803134222,3.75185425327532,3.3322045101752,5.20882856489096e-05,"NS"
"1221",NA,-10247,201301,89,164,"Q-25",68580,1,NA,42.6,2,NA,NA,NA,30,7,"","2013",1.62940959910272,1.47712125471966,3.75185425327532,3.40119738166216,1.17834864309611e-05,"NS"
"1222",1722,-8179,201101,162,178,"S-27",68580,1,NA,42.6,2,NA,NA,NA,30,6.8,"","2011",1.62940959910272,1.47712125471966,3.75185425327532,3.40119738166216,1.17834864309611e-05,"NS"
"1223",NA,-14719,201501,94,165,"R-26",68580,1,NA,42.6,2,NA,NA,NA,32,7,"","2015",1.62940959910272,1.50514997831991,3.75185425327532,3.46573590279973,0.000179427426473002,"NS"
"1226",NA,-9603,201202,162,16,"CH30-D03",68580,1,NA,42.6,2,NA,NA,NA,26,6.5,"","2012",1.62940959910272,1.41497334797082,3.75185425327532,3.25809653802148,0.000348073659573047,"NS"
"1227",NA,-9613,201202,162,26,"CH30-E02",68580,1,NA,42.6,2,NA,NA,NA,30,7.1,"","2012",1.62940959910272,1.47712125471966,3.75185425327532,3.40119738166216,1.17834864309611e-05,"NS"
"1241",5461,-5675,200901,88,182,"S-30",68580,1,NA,42.7,2,NA,NA,NA,28,5.5,"","2009",1.63042787502502,1.44715803134222,3.75419892023458,3.3322045101752,6.89103811524076e-05,"NS"
"1244",2739,-6913,201001,162,224,"Q-27",68580,1,NA,42.7,2,NA,NA,NA,30,7,"","2010",1.63042787502502,1.47712125471966,3.75419892023458,3.40119738166216,5.35486338555233e-06,"NS"
"1251",NA,-16985,201701,162,136,"Q-23",68580,1,NA,42.7,2,NA,NA,NA,26,7,"","2017",1.63042787502502,1.41497334797082,3.75419892023458,3.25809653802148,0.000388228924039802,"NS"
"1254",3237,-3776,200701,89,174,"T-25",68580,1,NA,42.8,2,NA,NA,NA,28,6.4,"","2007",1.63144376901317,1.44715803134222,3.75653810258775,3.3322045101752,8.79010326761038e-05,"NS"
"1256",5129,-4873,200901,88,68,"K-02",68580,1,NA,42.8,2,NA,NA,NA,30,6.1,"","2009",1.63144376901317,1.47712125471966,3.75653810258775,3.40119738166216,1.4525918662876e-06,"NS"
"1263",NA,-10143,201301,89,117,"K-20",68580,1,NA,42.8,2,NA,NA,NA,30,5.5,"","2013",1.63144376901317,1.47712125471966,3.75653810258775,3.40119738166216,1.4525918662876e-06,"NS"
"1265",NA,-9610,201202,162,23,"CH30-D01",68580,1,NA,42.8,2,NA,NA,NA,30,6.7,"","2012",1.63144376901317,1.47712125471966,3.75653810258775,3.40119738166216,1.4525918662876e-06,"NS"
"1276",1987,-6876,201001,162,187,"ON2524",68580,1,NA,42.9,2,NA,NA,NA,30,6.6,"","2010",1.63245729218472,1.47712125471966,3.75887182593397,3.40119738166216,1.12692538709315e-08,"NS"
"1277",3074,-6922,201001,162,233,"S-25",68580,1,NA,42.9,2,NA,NA,NA,32,7.1,"","2010",1.63245729218472,1.50514997831991,3.75887182593397,3.46573590279973,9.94347250185496e-05,"NS"
"1281",NA,-9612,201202,162,25,"CH30-E01",68580,1,NA,42.9,2,NA,NA,NA,30,6.6,"","2012",1.63245729218472,1.47712125471966,3.75887182593397,3.40119738166216,1.12692538709315e-08,"NS"
"1282",NA,-9618,201202,162,31,"CH30-G02",68580,1,NA,42.9,2,NA,NA,NA,28,6.9,"","2012",1.63245729218472,1.44715803134222,3.75887182593397,3.3322045101752,0.00010899959694776,"NS"
"1288",1589,1010789,200001,89,113,"N-20",68580,1,NA,43,2,NA,NA,NA,30,NA,"","2000",1.63346845557959,1.47712125471966,3.76120011569356,3.40119738166216,9.66801926419435e-07,"NS"
"1289",1591,1010793,200001,89,117,"Q-22",68580,1,NA,43,2,NA,NA,NA,30,NA,"","2000",1.63346845557959,1.47712125471966,3.76120011569356,3.40119738166216,9.66801926419435e-07,"NS"
"1290",1593,1063300,200101,89,138,"U-21",68580,1,NA,43,2,NA,NA,NA,30,NA,"","2001",1.63346845557959,1.47712125471966,3.76120011569356,3.40119738166216,9.66801926419435e-07,"NS"
"1291",1594,1063300,200101,89,138,"U-21",68580,1,NA,43,2,NA,NA,NA,30,NA,"","2001",1.63346845557959,1.47712125471966,3.76120011569356,3.40119738166216,9.66801926419435e-07,"NS"
"1292",1600,1010793,200001,89,117,"Q-22",68580,1,NA,43,2,NA,NA,NA,34,NA,"","2000",1.63346845557959,1.53147891704226,3.76120011569356,3.52636052461616,0.000327157258234004,"NS"
"1298",223,-11582,200601,88,94,"S-20",68580,1,NA,43,2,NA,NA,NA,28,6.4,"","2006",1.63346845557959,1.44715803134222,3.76120011569356,3.3322045101752,0.00013214668641114,"NS"
"1299",1519,-11434,200601,134,182,"Y-25",68580,1,NA,43,2,NA,NA,NA,28,5.6,"","2006",1.63346845557959,1.44715803134222,3.76120011569356,3.3322045101752,0.00013214668641114,"NS"
"1301",3218,-3775,200701,89,173,"S-25",68580,1,NA,43,2,NA,NA,NA,29.5,7,"","2007",1.63346845557959,1.46982201597816,3.76120011569356,3.38439026334577,1.25607396356506e-05,"NS"
"1308",NA,-9608,201202,162,21,"CH30-C01",68580,1,NA,43,2,NA,NA,NA,30,6.8,"","2012",1.63346845557959,1.47712125471966,3.76120011569356,3.40119738166216,9.66801926419435e-07,"NS"
"1309",NA,-9609,201202,162,22,"CH30-D01",68580,1,NA,43,2,NA,NA,NA,30,6.8,"","2012",1.63346845557959,1.47712125471966,3.76120011569356,3.40119738166216,9.66801926419435e-07,"NS"
"1310",NA,-9620,201202,162,33,"CH30-G03",68580,1,NA,43,2,NA,NA,NA,28,6.7,"","2012",1.63346845557959,1.44715803134222,3.76120011569356,3.3322045101752,0.00013214668641114,"NS"
"1311",NA,-9683,201202,162,122,"CH30-D02",68580,1,NA,43,2,NA,NA,NA,28,6.3,"","2012",1.63346845557959,1.44715803134222,3.76120011569356,3.3322045101752,0.00013214668641114,"NS"
"1318",NA,-16993,201701,162,144,"S-27",68580,1,NA,43,2,NA,NA,NA,34,8.7,"","2017",1.63346845557959,1.53147891704226,3.76120011569356,3.52636052461616,0.000327157258234004,"NS"
"1321",680,-7945,201101,89,108,"J-19",68580,1,NA,43.1,2,NA,NA,NA,34,7,"","2011",1.63447727016073,1.53147891704226,3.7635229971097,3.52636052461616,0.000287162832672181,"NS"
"1325",1732,-8181,201101,162,180,"S-29",68580,1,NA,43.1,2,NA,NA,NA,30,6.4,"","2011",1.63447727016073,1.47712125471966,3.7635229971097,3.40119738166216,4.25638319765739e-06,"NS"
"1341",NA,-8997,201201,89,155,"Q-26",68580,1,NA,43.2,2,NA,NA,NA,28,NA,"","2012",1.63548374681491,1.44715803134222,3.76584049525006,3.3322045101752,0.000184355041240613,"NS"
"1351",NA,-17058,201701,94,213,"U-26",68580,1,NA,43.2,2,NA,NA,NA,30,6.7,"","2017",1.63548374681491,1.47712125471966,3.76584049525006,3.40119738166216,9.81847163570405e-06,"NS"
"1353",NA,-16985,201701,162,136,"Q-23",68580,1,NA,43.2,2,NA,NA,NA,36,7.1,"","2017",1.63548374681491,1.55630250076729,3.76584049525006,3.58351893845611,0.00059862453252035,"NS"
"1360",3251,-3779,200701,89,177,"V-26",68580,1,NA,43.3,2,NA,NA,NA,30.5,6.5,"","2007",1.63648789635337,1.48429983934679,3.76815263500844,3.41772668361337,2.89073776776988e-06,"NS"
"1363",5483,-5680,200901,88,187,"P-31",68580,1,NA,43.3,2,NA,NA,NA,32,4.8,"","2009",1.63648789635337,1.50514997831991,3.76815263500844,3.46573590279973,3.07363796744488e-05,"NS"
"1364",2098,-6884,201001,162,195,"PO2524",68580,1,NA,43.3,2,NA,NA,NA,26,6.7,"","2010",1.63648789635337,1.41497334797082,3.76815263500844,3.25809653802148,0.000664984572364052,"NS"
"1366",2830,-6917,201001,162,228,"R-23",68580,1,NA,43.3,2,NA,NA,NA,30,7.1,"","2010",1.63648789635337,1.47712125471966,3.76815263500844,3.40119738166216,1.75927697553828e-05,"NS"
"1371",NA,-10247,201301,89,164,"Q-25",68580,1,NA,43.3,2,NA,NA,NA,30,7.2,"","2013",1.63648789635337,1.47712125471966,3.76815263500844,3.40119738166216,1.75927697553828e-05,"NS"
"1380",457,-11655,200601,88,167,"T-24",68580,1,NA,43.4,2,NA,NA,NA,28,7.4,"","2006",1.63748972951251,1.44715803134222,3.77045944110636,3.3322045101752,0.000244075307066957,"NS"
"1382",5283,-5361,200901,88,99,"Q-20",68580,1,NA,43.4,2,NA,NA,NA,30,6.6,"","2009",1.63748972951251,1.47712125471966,3.77045944110636,3.40119738166216,2.75202030771368e-05,"NS"
"1387",5255,-6716,201001,89,103,"I-19",68580,1,NA,43.4,2,NA,NA,NA,28,7,"","2010",1.63748972951251,1.44715803134222,3.77045944110636,3.3322045101752,0.000244075307066957,"NS"
"1389",NA,-10145,201301,89,119,"L-19",68580,1,NA,43.4,2,NA,NA,NA,32,7.2,"","2013",1.63748972951251,1.50514997831991,3.77045944110636,3.46573590279973,1.99005965450714e-05,"NS"
"1390",NA,-8997,201201,89,155,"Q-26",68580,1,NA,43.4,2,NA,NA,NA,32,NA,"","2012",1.63748972951251,1.50514997831991,3.77045944110636,3.46573590279973,1.99005965450714e-05,"NS"
"1397",NA,-9620,201202,162,33,"CH30-G03",68580,1,NA,43.4,2,NA,NA,NA,30,6.8,"","2012",1.63748972951251,1.47712125471966,3.77045944110636,3.40119738166216,2.75202030771368e-05,"NS"
"1399",NA,-9683,201202,162,122,"CH30-D02",68580,1,NA,43.4,2,NA,NA,NA,30,6.6,"","2012",1.63748972951251,1.47712125471966,3.77045944110636,3.40119738166216,2.75202030771368e-05,"NS"
"1401",NA,-9603,201202,162,16,"CH30-D03",68580,1,NA,43.4,2,NA,NA,NA,28,6.7,"","2012",1.63748972951251,1.44715803134222,3.77045944110636,3.3322045101752,0.000244075307066957,"NS"
"1407",5424,-5668,200901,88,175,"U-29",68580,1,NA,43.5,2,NA,NA,NA,28,5.8,"","2009",1.63848925695464,1.44715803134222,3.77276093809464,3.3322045101752,0.000276616681813732,"NS"
"1413",NA,-10235,201301,162,176,"S-27",68580,1,NA,43.5,2,NA,NA,NA,36,6.8,"","2013",1.63848925695464,1.55630250076729,3.77276093809464,3.58351893845611,0.000442914004853933,"NS"
"1415",1709,-8176,201101,162,175,"S-23",68580,1,NA,43.5,2,NA,NA,NA,28,6.7,"","2011",1.63848925695464,1.44715803134222,3.77276093809464,3.3322045101752,0.000276616681813732,"NS"
"1416",NA,-9613,201202,162,26,"CH30-E02",68580,1,NA,43.5,2,NA,NA,NA,30,7.1,"","2012",1.63848925695464,1.47712125471966,3.77276093809464,3.40119738166216,3.95428995457355e-05,"NS"
"1421",1468,-11424,200601,134,172,"P-25",68580,1,NA,43.6,2,NA,NA,NA,30,6.2,"","2006",1.63948648926859,1.47712125471966,3.77505715035499,3.40119738166216,5.36041693021354e-05,"NS"
"1426",5462,-5675,200901,88,182,"S-30",68580,1,NA,43.6,2,NA,NA,NA,30,6.3,"","2009",1.63948648926859,1.47712125471966,3.77505715035499,3.40119738166216,5.36041693021354e-05,"NS"
"1429",3426,-7162,201002,162,9,"ZZ-23",68580,1,NA,43.6,2,NA,NA,NA,35,8,"EBS Northern Extension","2010",1.63948648926859,1.54406804435028,3.77505715035499,3.55534806148941,0.000246946152684358,"NS"
