"","ACCESS_ID","HAULJOIN","CRUISE","VESSEL","HAUL","GIS_STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","CHELA_HEIGHT","COMMENTS","YEAR","log10.width","log10.weight","log.width","log.weight","Cooks_D","SC"
"5162",3376,-4112,200801,89,27,"C-08",68560,2,NA,85.1,2,3,1,6,178,NA,NA,"2008",1.92992956008459,2.25042000230889,4.44382703557933,5.18178355029209,0.000639437619320868,"NS"
"5164",308,-6150,201001,162,31,"D-09",68560,2,NA,85.1,2,0,0,1,160,NA,NA,"2010",1.92992956008459,2.20411998265592,4.44382703557933,5.07517381523383,0.000338909720185422,"NS"
"5187",NA,-17681,201801,162,75,"B-02",68560,2,NA,85.3,2,4,1,5,156,NA,NA,"2018",1.93094903116752,2.19312459835446,4.44617445449763,5.04985600724954,0.00100618315820726,"NS"
"5188",NA,-17682,201801,162,76,"A-02",68560,2,NA,85.3,2,4,1,5,164,NA,NA,"2018",1.93094903116752,2.2148438480477,4.44617445449763,5.0998664278242,0.000123715325988913,"NS"
"5191",4501,-6387,201001,89,28,"D-08",68560,2,NA,85.4,2,3,2,5,170,NA,NA,"2010",1.93145787068901,2.23044892137827,4.44734610079452,5.13579843705026,5.23386680943447e-06,"NS"
"5196",NA,-19420,201901,94,178,"M-28",68560,2,NA,85.4,2,4,1,5,184,NA,NA,"2019",1.93145787068901,2.26481782300954,4.44734610079452,5.21493575760899,0.00122246642017302,"NS"
"5198",3374,-4112,200801,89,27,"C-08",68560,2,NA,85.5,2,3,1,6,188,NA,NA,"2008",1.93196611472817,2.27415784926368,4.44851637594271,5.23644196282995,0.00181106045638685,"NS"
"5204",NA,-12128,201401,162,150,"M-25",68560,2,NA,85.5,2,4,1,5,200,NA,NA,"2014",1.93196611472817,2.30102999566398,4.44851637594271,5.29831736654804,0.00464725252637645,"NS"
"5205",NA,-11798,201401,94,60,"D-04",68560,2,NA,85.5,2,4,1,4,160,NA,NA,"2014",1.93196611472817,2.20411998265592,4.44851637594271,5.07517381523383,0.000585770162218707,"NS"
"5209",NA,-11776,201401,162,54,"G-06",68560,2,NA,85.6,2,4,1,5,194,NA,NA,"2014",1.93247376467715,2.28780172993023,4.4496852831477,5.26785815906333,0.00294910641902581,"NS"
"5225",106,-11539,200601,88,51,"D-06",68560,2,NA,85.8,2,4,1,5,172,NA,NA,"2006",1.93348728784871,2.23552844690755,4.45201900649392,5.14749447681345,2.42738663479445e-06,"NS"
"5231",NA,-12301,201401,162,192,"M-30",68560,2,NA,85.8,2,4,1,5,206,NA,NA,"2014",1.93348728784871,2.31386722036915,4.45201900649392,5.32787616878958,0.00590305293299661,"NS"
"5232",NA,-17848,201801,162,115,"F-21",68560,2,NA,85.8,2,4,1,5,176,NA,NA,"2018",1.93348728784871,2.24551266781415,4.45201900649392,5.17048399503815,0.000124356808215205,"NS"
"5241",NA,-11973,201401,162,109,"GF1918",68560,2,NA,85.9,2,4,1,4,200,NA,NA,"2014",1.93399316383124,2.30102999566398,4.45318382899021,5.29831736654804,0.00400276880317895,"NS"
"5254",NA,-17832,201801,162,122,"GF2120",68560,2,NA,86,2,4,1,4,178,NA,NA,"2018",1.93449845124357,2.25042000230889,4.45434729625351,5.18178355029209,0.000172468111771482,"NS"
"5256",NA,-17680,201801,162,74,"B-01",68560,2,NA,86,2,4,1,6,178,NA,NA,"2018",1.93449845124357,2.25042000230889,4.45434729625351,5.18178355029209,0.000172468111771482,"NS"
"5260",483,-6171,201001,162,52,"E-05",68560,2,NA,86.1,2,4,1,6,186,NA,NA,"2010",1.93500315145365,2.26951294421792,4.45550941143368,5.2257466737132,0.000915636876897162,"NS"
"5274",NA,-18036,201801,94,199,"L-29",68560,2,NA,86.2,2,4,1,5,182,NA,NA,"2018",1.93550726582471,2.26007138798507,4.45667017766965,5.2040066870768,0.000390304910646006,"NS"
"5296",3359,-4111,200801,89,26,"D-08",68560,2,NA,86.5,2,3,1,5,186,NA,NA,"2008",1.93701610746481,2.26951294421792,4.46014441393783,5.2257466737132,0.000620981971724323,"NS"
"5317",249,-7915,201101,89,78,"C-05",68560,2,NA,86.7,2,4,1,5,166,NA,NA,"2011",1.93801909747621,2.22010808804005,4.4624538837865,5.11198778835654,0.000704477645272572,"NS"
"5323",4992,-6445,201001,89,87,"G-01",68560,2,NA,86.8,2,4,1,6,176,NA,NA,"2010",1.93851972517649,2.24551266781415,4.4636066216663,5.17048399503815,8.45195784417928e-06,"NS"
"5325",NA,-10835,201401,162,11,"E-12",68560,2,NA,86.8,2,0,0,1,156,NA,NA,"2014",1.93851972517649,2.19312459835446,4.4636066216663,5.04985600724954,0.00300020433881699,"NS"
"5335",NA,-16811,201701,94,133,"GF2221",68560,2,NA,86.9,2,4,1,5,180,NA,NA,"2017",1.93901977644867,2.25527250510331,4.46475803227135,5.19295685089021,2.8538419393536e-05,"NS"
"5336",1529,NA,200001,88,NA,"",68560,2,NA,87,2,4,1,5,157,NA,NA,"2000",1.93951925261862,2.19589965240923,4.46590811865458,5.05624580534831,0.00305191631702358,"NS"
"5337",1531,NA,200001,88,NA,"",68560,2,NA,87,2,4,1,5,162,NA,NA,"2000",1.93951925261862,2.20951501454263,4.46590811865458,5.08759633523238,0.0017369173423352,"NS"
"5343",408,-7592,201101,162,28,"E-10",68560,2,NA,87,2,4,1,4,156,NA,NA,"2011",1.93951925261862,2.19312459835446,4.46590811865458,5.04985600724954,0.00336510374695585,"NS"
"5353",664,-6183,201001,162,64,"K-03",68560,2,NA,87.2,2,0,0,1,200,NA,NA,"2010",1.94051648493257,2.30102999566398,4.46820433091493,5.29831736654804,0.00220511907340492,"NS"
"5369",NA,-17838,201801,162,124,"GF2221",68560,2,NA,87.3,2,4,1,5,180,NA,NA,"2018",1.94101424370557,2.25527250510331,4.46935046284556,5.19295685089021,1.5013613967027e-07,"NS"
"5380",NA,-15569,201601,162,111,"G-21",68560,2,NA,87.4,2,4,1,5,198,NA,NA,"2016",1.9415114326344,2.29666519026153,4.47049528266149,5.28826703069454,0.00159732479734017,"NS"
"5391",NA,-17838,201801,162,124,"GF2221",68560,2,NA,87.5,2,4,1,5,156,NA,NA,"2018",1.94200805302231,2.19312459835446,4.47163879336357,5.04985600724954,0.00439390330195627,"NS"
"5397",503,-7863,201101,162,99,"G-21",68560,2,NA,87.6,2,4,1,4,194,NA,NA,"2011",1.94250410616808,2.28780172993023,4.47278099794235,5.26785815906333,0.000801613469129905,"NS"
"5401",NA,-17812,201801,94,121,"I-19",68560,2,NA,87.6,2,4,1,4,164,NA,NA,"2018",1.94250410616808,2.2148438480477,4.47278099794235,5.0998664278242,0.00210557985124706,"NS"
"5409",NA,-17682,201801,162,76,"A-02",68560,2,NA,87.7,2,4,1,6,194,NA,NA,"2018",1.94299959336604,2.28780172993023,4.47392189937814,5.26785815906333,0.000726361407001932,"NS"
"5425",NA,-11979,201401,162,115,"GF2120",68560,2,NA,87.9,2,4,1,5,206,NA,NA,"2014",1.94398887507377,2.31386722036915,4.47619980469113,5.32787616878958,0.00260072429394424,"NS"
"5432",1545,1010771,200001,89,95,"G-18",68560,2,NA,88,2,4,1,5,188,NA,NA,"2000",1.94448267215017,2.27415784926368,4.47733681447821,5.23644196282995,7.64846133959807e-05,"NS"
"5436",3494,-4252,200801,89,93,"H-01",68560,2,NA,88,2,4,1,5,170,NA,NA,"2008",1.94448267215017,2.23044892137827,4.47733681447821,5.13579843705026,0.00132088877460174,"NS"
"5440",270,-7931,201101,89,94,"E-21",68560,2,NA,88,2,4,1,5,166,NA,NA,"2011",1.94448267215017,2.22010808804005,4.47733681447821,5.11198778835654,0.00221008183860942,"NS"
"5441",402,-7581,201101,162,17,"G-12",68560,2,NA,88,2,4,1,5,160,NA,NA,"2011",1.94448267215017,2.20411998265592,4.47733681447821,5.07517381523383,0.00403283885491723,"NS"
"5459",NA,-17682,201801,162,76,"A-02",68560,2,NA,88.2,2,4,1,6,196,NA,NA,"2018",1.94546858513182,2.29225607135648,4.47960696301275,5.27811465923052,0.000607887382334807,"NS"
"5464",246,-7915,201101,89,78,"C-05",68560,2,NA,88.3,2,4,1,5,167,NA,NA,"2011",1.94596070357757,2.22271647114758,4.48074010760991,5.11799381241676,0.00242691680428225,"NS"
"5467",NA,-11978,201401,162,114,"G-20",68560,2,NA,88.3,2,4,1,5,198,NA,NA,"2014",1.94596070357757,2.29666519026153,4.48074010760991,5.28826703069454,0.000776271106552766,"NS"
"5472",2317,-3479,200701,88,137,"L-22",68560,2,NA,88.4,2,4,1,5,176,NA,NA,"2007",1.94645226501307,2.24551266781415,4.4818719696436,5.17048399503815,0.000732776729879789,"NS"
"5481",NA,-15569,201601,162,111,"G-21",68560,2,NA,88.4,2,4,1,5,192,NA,NA,"2016",1.94645226501307,2.28330122870355,4.4818719696436,5.25749537202778,0.000155957668294558,"NS"
"5489",NA,-11774,201401,162,52,"H-05",68560,2,NA,88.5,2,0,0,1,180,NA,NA,"2014",1.94694327069783,2.25527250510331,4.48300255201388,5.19295685089021,0.000338808919997306,"NS"
"5508",4613,-5233,200901,89,115,"F-21",68560,2,NA,88.8,2,4,1,5,188,NA,NA,"2009",1.9484129657786,2.27415784926368,4.48638664999812,5.23644196282995,9.36400407965166e-06,"NS"
"5519",NA,-12127,201401,162,149,"L-25",68560,2,NA,88.9,2,4,1,5,196,NA,NA,"2014",1.94890176097021,2.29225607135648,4.48751214251986,5.27811465923052,0.000216913446573887,"NS"
"5523",1541,1063350,200101,89,85,"C-01",68560,2,NA,89,2,4,1,5,182,NA,NA,"2001",1.94939000664491,2.26007138798507,4.48863636973214,5.2040066870768,0.000449083812607652,"NS"
"5524",1542,NA,200001,88,NA,"",68560,2,NA,89,2,4,1,5,184,NA,NA,"2000",1.94939000664491,2.26481782300954,4.48863636973214,5.21493575760899,0.000259494295452341,"NS"
"5525",1544,NA,200001,88,NA,"",68560,2,NA,89,2,4,1,5,188,NA,NA,"2000",1.94939000664491,2.27415784926368,4.48863636973214,5.23644196282995,3.72949475075493e-05,"NS"
"5530",32,-11514,200601,88,26,"D-09",68560,2,NA,89,2,4,1,4,184,NA,NA,"2006",1.94939000664491,2.26481782300954,4.48863636973214,5.21493575760899,0.000259494295452341,"NS"
"5539",NA,-16811,201701,94,133,"GF2221",68560,2,NA,89,2,4,1,5,185,NA,NA,"2017",1.94939000664491,2.26717172840301,4.48863636973214,5.22035582507832,0.00018463705115829,"NS"
"5544",NA,-17837,201801,162,123,"G-21",68560,2,NA,89.1,2,4,1,5,192,NA,NA,"2018",1.94987770403687,2.28330122870355,4.48975933447676,5.25749537202778,4.7679959575933e-06,"NS"
"5563",NA,-17845,201801,162,112,"E-21",68560,2,NA,89.3,2,4,1,6,206,NA,NA,"2018",1.95085145888855,2.31386722036915,4.49200148788245,5.32787616878958,0.00104112017504115,"NS"
"5571",NA,-17682,201801,162,76,"A-02",68560,2,NA,89.4,2,4,1,6,202,NA,NA,"2018",1.95133751879592,2.30535136944662,4.49312068217947,5.30826769740121,0.000466694886660337,"NS"
"5574",4627,-5234,200901,89,116,"IH2120",68560,2,NA,89.5,2,4,1,4,206,NA,NA,"2009",1.95182303531591,2.31386722036915,4.49423862528081,5.32787616878958,0.00086755925423738,"NS"
"5584",3417,-4122,200801,89,37,"C-06",68560,2,NA,89.7,2,4,1,5,202,NA,NA,"2008",1.95279244304409,2.30535136944662,4.49647076906475,5.30826769740121,0.000296967937276799,"NS"
"5590",NA,-11809,201401,162,71,"C-03",68560,2,NA,89.7,2,4,1,5,168,NA,NA,"2014",1.95279244304409,2.22530928172586,4.49647076906475,5.12396397940326,0.00502046264449746,"NS"
"5597",2157,-2921,200701,88,63,"D-06",68560,2,NA,89.9,2,4,1,5,184,NA,NA,"2007",1.95375969173323,2.26481782300954,4.49869794147757,5.21493575760899,0.000942116200945289,"NS"
"5599",4624,-5744,200901,89,187,"M-30",68560,2,NA,89.9,2,4,1,5,192,NA,NA,"2009",1.95375969173323,2.28330122870355,4.49869794147757,5.25749537202778,0.000103845070710892,"NS"
"5605",NA,-17680,201801,162,74,"B-01",68560,2,NA,89.9,2,4,1,6,204,NA,NA,"2018",1.95375969173323,2.3096301674259,4.49869794147757,5.31811999384422,0.000361608579198311,"NS"
"5607",1549,1063382,200101,89,120,"GF2221",68560,2,NA,90,2,4,1,4,200,NA,NA,"2001",1.95424250943932,2.30102999566398,4.49980967033027,5.29831736654804,6.33603689579205e-05,"NS"
"5635",593,-6177,201001,162,58,"E-03",68560,2,NA,90.3,2,3,1,6,210,NA,NA,"2010",1.95568775031351,2.32221929473392,4.50313746042294,5.34710753071747,0.000741650626175158,"NS"
"5636",1623,-6583,201001,162,140,"GF2221",68560,2,NA,90.3,2,4,1,5,192,NA,NA,"2010",1.95568775031351,2.28330122870355,4.50313746042294,5.25749537202778,0.000276725865207461,"NS"
"5640",33,-11514,200601,88,26,"D-09",68560,2,NA,90.4,2,4,1,4,198,NA,NA,"2006",1.95616843047536,2.29666519026153,4.50424426739813,5.28826703069454,9.92002998286457e-06,"NS"
"5645",4993,-6445,201001,89,87,"G-01",68560,2,NA,90.4,2,4,1,5,186,NA,NA,"2010",1.95616843047536,2.26951294421792,4.50424426739813,5.2257466737132,0.00114779298596212,"NS"
"5649",NA,-15569,201601,162,111,"G-21",68560,2,NA,90.4,2,4,1,6,210,NA,NA,"2016",1.95616843047536,2.32221929473392,4.50424426739813,5.34710753071747,0.000664153983757527,"NS"
"5659",3358,-4111,200801,89,26,"D-08",68560,2,NA,90.6,2,0,4,1,210,NA,NA,"2008",1.95712819767681,2.32221929473392,4.50645421304893,5.34710753071747,0.000520572279302823,"NS"
"5661",396,-7580,201101,162,16,"F-12",68560,2,NA,90.6,2,4,1,5,196,NA,NA,"2011",1.95712819767681,2.29225607135648,4.50645421304893,5.27811465923052,0.000129275881545396,"NS"
"5671",505,-7863,201101,162,99,"G-21",68560,2,NA,90.7,2,4,1,5,206,NA,NA,"2011",1.9576072870601,2.31386722036915,4.50755735712109,5.32787616878958,0.000138178341479946,"NS"
"5680",2158,-2921,200701,88,63,"D-06",68560,2,NA,90.8,2,4,1,6,180,NA,NA,"2007",1.95808584852109,2.25527250510331,4.50865928560725,5.19295685089021,0.00327013439729756,"NS"
"5696",NA,-16811,201701,94,133,"GF2221",68560,2,NA,90.9,2,4,1,5,205,NA,NA,"2017",1.95856388322197,2.31175386105575,4.50976000118343,5.32300997913841,3.86588820689184e-05,"NS"
"5697",1546,NA,200001,88,NA,"",68560,2,NA,91,2,4,1,5,189,NA,NA,"2000",1.95904139232109,2.27646180417324,4.51085950651685,5.24174701505964,0.00131643669101101,"NS"
"5698",1550,1063382,200101,89,120,"GF2221",68560,2,NA,91,2,4,1,5,202,NA,NA,"2001",1.95904139232109,2.30535136944662,4.51085950651685,5.30826769740121,7.73735216615362e-06,"NS"
"5702",248,-7915,201101,89,78,"C-05",68560,2,NA,91,2,4,1,5,197,NA,NA,"2011",1.95904139232109,2.29446622616159,4.51085950651685,5.28320372873799,0.000237292978252019,"NS"
"5705",NA,-17012,201701,162,149,"N-28",68560,2,NA,91,2,4,1,5,216,NA,NA,"2017",1.95904139232109,2.33445375115093,4.51085950651685,5.37527840768417,0.000958911804726276,"NS"
"5707",3395,-4127,200801,89,42,"H-07",68560,2,NA,91.1,2,4,1,2,208,NA,NA,"2008",1.959518376973,2.31806333496276,4.51195780426591,5.33753807970132,0.000108233238139612,"NS"
"5718",NA,-16811,201701,94,133,"GF2221",68560,2,NA,91.1,2,4,1,5,195,NA,NA,"2017",1.959518376973,2.29003461136252,4.51195780426591,5.27299955856375,0.000494269333257181,"NS"
"5727",NA,-17838,201801,162,124,"GF2221",68560,2,NA,91.2,2,4,1,5,202,NA,NA,"2018",1.95999483832842,2.30535136944662,4.51305489708029,5.30826769740121,3.63070357199332e-05,"NS"
"5755",447,-7842,201101,162,80,"D-04",68560,2,NA,91.6,2,4,1,5,198,NA,NA,"2011",1.96189547366785,2.29666519026153,4.51743127168008,5.28826703069454,0.000527850494772723,"NS"
"5758",28,-11514,200601,88,26,"D-09",68560,2,NA,91.7,2,4,1,4,210,NA,NA,"2006",1.96236933567002,2.32221929473392,4.51852237926242,5.34710753071747,3.35308633679137e-05,"NS"
"5759",3396,-4127,200801,89,42,"H-07",68560,2,NA,91.7,2,4,1,2,196,NA,NA,"2008",1.96236933567002,2.29225607135648,4.51852237926242,5.27811465923052,0.00089789263812514,"NS"
"5760",4500,-6387,201001,89,28,"D-08",68560,2,NA,91.7,2,4,1,6,226,NA,NA,"2010",1.96236933567002,2.3541084391474,4.51852237926242,5.42053499927229,0.00192231802268547,"NS"
"5772",3372,-4112,200801,89,27,"C-08",68560,2,NA,91.8,2,3,1,5,228,NA,NA,"2008",1.96284268120124,2.35793484700045,4.51961229762644,5.42934562895444,0.00220621977406973,"NS"
"5791",1551,1063350,200101,89,85,"C-01",68560,2,NA,92,2,4,1,5,206,NA,NA,"2001",1.96378782734556,2.31386722036915,4.52178857704904,5.32787616878958,8.42673586448335e-05,"NS"
"5796",395,-7580,201101,162,16,"F-12",68560,2,NA,92,2,4,1,5,192,NA,NA,"2011",1.96378782734556,2.28330122870355,4.52178857704904,5.25749537202778,0.00212579200589126,"NS"
"5812",30,-11514,200601,88,26,"D-09",68560,2,NA,92.2,2,4,1,4,222,NA,NA,"2006",1.96473092105363,2.34635297445064,4.52396013056255,5.40267738187228,0.000728706919022537,"NS"
"5813",3613,-4360,200801,89,193,"Q-29",68560,2,NA,92.2,2,4,1,4,210,NA,NA,"2008",1.96473092105363,2.32221929473392,4.52396013056255,5.34710753071747,5.76777695261463e-06,"NS"
"5814",3373,-4112,200801,89,27,"C-08",68560,2,NA,92.2,2,3,1,5,218,NA,NA,"2008",1.96473092105363,2.3384564936046,4.52396013056255,5.38449506278909,0.000301932679796803,"NS"
"5817",4991,-6445,201001,89,87,"G-01",68560,2,NA,92.2,2,4,1,6,206,NA,NA,"2010",1.96473092105363,2.31386722036915,4.52396013056255,5.32787616878958,0.000158128619985664,"NS"
"5833",NA,-17704,201801,162,72,"C-03",68560,2,NA,92.4,2,4,1,6,210,NA,NA,"2018",1.96567197122011,2.32221929473392,4.52612697864764,5.34710753071747,3.31895986162864e-05,"NS"
"5837",NA,-10834,201401,162,10,"G-13",68560,2,NA,92.5,2,4,1,5,216,NA,NA,"2014",1.96614173273903,2.33445375115093,4.52720864451838,5.37527840768417,5.81906403947732e-05,"NS"
"5839",131,-11547,200601,88,59,"B-04",68560,2,NA,92.6,2,4,1,4,184,NA,NA,"2006",1.96661098668193,2.26481782300954,4.52828914165213,5.21493575760899,0.00643917404459868,"NS"
"5841",346,-6151,201001,162,32,"C-09",68560,2,NA,92.6,2,3,1,5,200,NA,NA,"2010",1.96661098668193,2.30102999566398,4.52828914165213,5.29831736654804,0.00125355441571332,"NS"
"5860",60,-11537,200601,88,49,"F-06",68560,2,NA,92.9,2,4,1,5,212,NA,NA,"2006",1.96801571399364,2.32633586092875,4.53152364581979,5.35658627467201,8.48243859799558e-05,"NS"
"5869",NA,-15569,201601,162,111,"G-21",68560,2,NA,92.9,2,4,1,4,216,NA,NA,"2016",1.96801571399364,2.33445375115093,4.53152364581979,5.37527840768417,9.3359221401253e-07,"NS"
"5873",1552,1063350,200101,89,85,"C-01",68560,2,NA,93,2,4,1,5,214,NA,NA,"2001",1.96848294855394,2.33041377334919,4.53259949315326,5.36597601502185,3.3807153774011e-05,"NS"
"5884",NA,-15323,201601,94,22,"K-10",68560,2,NA,93,2,4,1,4,210,NA,NA,"2016",1.96848294855394,2.32221929473392,4.53259949315326,5.34710753071747,0.000260138723484575,"NS"
"5885",NA,-17837,201801,162,123,"G-21",68560,2,NA,93,2,4,1,5,220,NA,NA,"2018",1.96848294855394,2.34242268082221,4.53259949315326,5.39362754635236,8.65136283266645e-05,"NS"
"5895",3421,-4122,200801,89,37,"C-06",68560,2,NA,93.2,2,0,0,1,214,NA,NA,"2008",1.96941591235398,2.33041377334919,4.53474772169155,5.36597601502185,8.61833967888395e-05,"NS"
"5899",13,-11511,200601,88,23,"F-10",68560,2,NA,93.3,2,4,1,4,242,NA,NA,"2006",1.9698816437465,2.38381536598043,4.5358201078533,5.48893772615669,0.00325020220726426,"NS"
"5908",4873,-6423,201001,89,64,"F-04",68560,2,NA,93.3,2,4,1,4,214,NA,NA,"2010",1.9698816437465,2.33041377334919,4.5358201078533,5.36597601502185,0.000121802947922928,"NS"
"5909",501,-7863,201101,162,99,"G-21",68560,2,NA,93.3,2,4,1,4,222,NA,NA,"2011",1.9698816437465,2.34635297445064,4.5358201078533,5.40267738187228,8.60087543876827e-05,"NS"
"5912",NA,-11980,201401,162,116,"F-21",68560,2,NA,93.3,2,4,1,5,240,NA,NA,"2014",1.9698816437465,2.38021124171161,4.5358201078533,5.48063892334199,0.00274764558956887,"NS"
"5914",NA,-17837,201801,162,123,"G-21",68560,2,NA,93.3,2,4,1,4,228,NA,NA,"2018",1.9698816437465,2.35793484700045,4.5358201078533,5.42934562895444,0.0005775510656815,"NS"
"5915",309,-6150,201001,162,31,"D-09",68560,2,NA,93.4,2,3,1,5,232,NA,NA,"2010",1.97034687623009,2.3654879848909,4.5368913452348,5.44673737166631,0.00102877818059505,"NS"
"5917",4429,-6385,201001,89,26,"B-08",68560,2,NA,93.4,2,4,1,5,216,NA,NA,"2010",1.97034687623009,2.33445375115093,4.5368913452348,5.37527840768417,5.82577545526861e-05,"NS"
"5918",491,-7860,201101,162,96,"HG2120",68560,2,NA,93.4,2,4,1,5,208,NA,NA,"2011",1.97034687623009,2.31806333496276,4.5368913452348,5.33753807970132,0.000818169255340726,"NS"
"5920",NA,-17682,201801,162,76,"A-02",68560,2,NA,93.4,2,4,1,6,226,NA,NA,"2018",1.97034687623009,2.3541084391474,4.5368913452348,5.42053499927229,0.000306769254514905,"NS"
"5921",NA,-15366,201601,94,14,"J-14",68560,2,NA,93.4,2,4,1,5,222,NA,NA,"2016",1.97034687623009,2.34635297445064,4.5368913452348,5.40267738187228,5.76380943811772e-05,"NS"
"5922",NA,-17838,201801,162,124,"GF2221",68560,2,NA,93.4,2,4,1,5,220,NA,NA,"2018",1.97034687623009,2.34242268082221,4.5368913452348,5.39362754635236,6.57049833773411e-06,"NS"
"5932",3614,-4360,200801,89,193,"Q-29",68560,2,NA,93.6,2,4,1,5,218,NA,NA,"2008",1.97127584873811,2.3384564936046,4.53903038348355,5.38449506278909,3.59358157797221e-05,"NS"
"5936",404,-7581,201101,162,17,"G-12",68560,2,NA,93.6,2,4,1,5,216,NA,NA,"2011",1.97127584873811,2.33445375115093,4.53903038348355,5.37527840768417,0.000124500423425754,"NS"
"5942",1697,-2882,200701,88,24,"F-13",68560,2,NA,93.7,2,4,1,5,200,NA,NA,"2007",1.97173959088778,2.30102999566398,4.54009818924438,5.29831736654804,0.00316181610890463,"NS"
"5954",4499,-6387,201001,89,28,"D-08",68560,2,NA,93.8,2,4,1,6,242,NA,NA,"2010",1.97220283837906,2.38381536598043,4.54116485601218,5.48893772615669,0.00244644740742562,"NS"
"5960",478,-7857,201101,162,93,"HG2019",68560,2,NA,93.9,2,4,1,4,230,NA,NA,"2011",1.97266559226611,2.36172783601759,4.54223038621422,5.4380793089232,0.00036386495739008,"NS"
"5963",NA,-15569,201601,162,111,"G-21",68560,2,NA,93.9,2,4,1,5,230,NA,NA,"2016",1.97266559226611,2.36172783601759,4.54223038621422,5.4380793089232,0.00036386495739008,"NS"
"5982",NA,-11980,201401,162,116,"F-21",68560,2,NA,94.1,2,4,1,4,250,NA,NA,"2014",1.97358962342726,2.39794000867204,4.54435804659133,5.52146091786225,0.00401779955746394,"NS"
"5983",NA,-15569,201601,162,111,"G-21",68560,2,NA,94.1,2,4,1,6,230,NA,NA,"2016",1.97358962342726,2.36172783601759,4.54435804659133,5.4380793089232,0.000246978980357253,"NS"
"5984",3530,-4328,200801,89,161,"M-25",68560,2,NA,94.2,2,4,1,4,232,NA,NA,"2008",1.97405090279288,2.3654879848909,4.54542018158232,5.44673737166631,0.000360524954402705,"NS"
"5988",493,-7860,201101,162,96,"HG2120",68560,2,NA,94.2,2,4,1,4,220,NA,NA,"2011",1.97405090279288,2.34242268082221,4.54542018158232,5.39362754635236,0.000132235546054823,"NS"
"5996",NA,-15569,201601,162,111,"G-21",68560,2,NA,94.2,2,4,1,5,234,NA,NA,"2016",1.97405090279288,2.36921585741014,4.54542018158232,5.4553211153577,0.000571920469889545,"NS"
"6004",NA,-17810,201801,94,119,"JI2019",68560,2,NA,94.3,2,4,1,5,192,NA,NA,"2018",1.97451169273733,2.28330122870355,4.54648118963941,5.25749537202778,0.00842249048587149,"NS"
"6016",240,-7546,201101,89,55,"F-03",68560,2,NA,94.5,2,0,0,1,211,NA,NA,"2011",1.97543180850926,2.32428245529769,4.5485998344997,5.35185813347607,0.00170133469563138,"NS"
"6025",492,-7860,201101,162,96,"HG2120",68560,2,NA,94.6,2,4,1,5,220,NA,NA,"2011",1.97589113640179,2.34242268082221,4.54965747605783,5.39362754635236,0.000354547486363208,"NS"
"6029",NA,-18880,201901,94,43,"J-08",68560,2,NA,94.6,2,4,1,4,214,NA,NA,"2019",1.97589113640179,2.33041377334919,4.54965747605783,5.36597601502185,0.00122223828990351,"NS"
"6042",NA,-17682,201801,162,76,"A-02",68560,2,NA,94.8,2,4,1,5,206,NA,NA,"2018",1.97680833733807,2.31386722036915,4.55176940926098,5.32787616878958,0.00374994074615174,"NS"
"6049",4428,-6385,201001,89,26,"B-08",68560,2,NA,94.9,2,4,1,5,232,NA,NA,"2010",1.97726621242729,2.3654879848909,4.55282370561588,5.44673737166631,4.75868073061622e-05,"NS"
"6064",NA,-19246,201901,162,70,"B-02",68560,2,NA,95,2,4,1,5,224,NA,NA,"2019",1.97772360528885,2.35024801833416,4.55387689160054,5.41164605185504,0.00024586929646207,"NS"
"6075",NA,-17680,201801,162,74,"B-01",68560,2,NA,95.2,2,4,1,5,226,NA,NA,"2018",1.97863694838447,2.3541084391474,4.55597994179732,5.42053499927229,0.000199531665763806,"NS"
"6095",3628,-4368,200801,89,201,"N-31",68560,2,NA,95.5,2,4,1,5,232,NA,NA,"2008",1.98000337158375,2.3654879848909,4.55912624748668,5.44673737166631,1.55865099360568e-05,"NS"
"6099",NA,-17848,201801,162,115,"F-21",68560,2,NA,95.5,2,4,1,5,238,NA,NA,"2018",1.98000337158375,2.37657695705651,4.55912624748668,5.47227067367148,0.000132066380756815,"NS"
"6119",348,-6151,201001,162,32,"C-09",68560,2,NA,95.8,2,3,1,4,220,NA,NA,"2010",1.98136550907854,2.34242268082221,4.56226268497681,5.39362754635236,0.00176724828058706,"NS"
"6128",NA,-17988,201801,94,171,"N-26",68560,2,NA,95.8,2,4,1,5,220,NA,NA,"2018",1.98136550907854,2.34242268082221,4.56226268497681,5.39362754635236,0.00176724828058706,"NS"
"6162",4614,-5233,200901,89,115,"F-21",68560,2,NA,96.3,2,4,1,5,266,NA,NA,"2009",1.98362628712453,2.42488163663107,4.56746831880408,5.5834963087817,0.00438509402050783,"NS"
"6163",NA,-11725,201401,162,16,"I-11",68560,2,NA,96.3,2,4,1,5,256,NA,NA,"2014",1.98362628712453,2.40823996531185,4.56746831880408,5.54517744447956,0.00179010273709353,"NS"
"6167",4485,-6386,201001,89,27,"C-08",68560,2,NA,96.4,2,4,1,6,262,NA,NA,"2010",1.98407703390283,2.41830129131975,4.5685062016165,5.5683445037611,0.00303687674986877,"NS"
"6183",185,-11549,200601,88,61,"D-04",68560,2,NA,96.6,2,4,1,4,220,NA,NA,"2006",1.98497712641549,2.34242268082221,4.57057874121847,5.39362754635236,0.0034270425265528,"NS"
