"CRAB_ID","HAULJOIN","CRUISE","VESSEL","HAUL","STATION","SPECIES_KFRC","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","GIS_STATION"
1979149,-7094,201002,94,22,"",3,69323,2,100,,4,0,4,1,872,,,,,1,,,"","AA-19"
1978877,-7091,201002,94,19,"",3,69323,2,100,,2,5,1,6,784,,,,,1,,,"","AA-02"
1984465,-7115,201002,94,43,"",3,69323,2,79,,2,0,0,0,346,,,,,1,,,"","FF-01"
1987970,-7120,201002,94,48,"",3,69323,2,33,,2,0,0,0,261,,,,,1,,,"","DD-03"
1988011,-7122,201002,94,50,"",3,69323,2,85,,2,0,0,0,440,,,,,1,,,"","CC-02"
1987969,-7120,201002,94,48,"",3,69323,2,115,,3,0,4,1,1250,,,,,1,,,"","DD-03"
1985215,-7110,201002,94,38,"",3,69323,2,69,,2,0,0,0,256,,,,,1,,,"","DD-19"
3485415,-20657,202102,162,42,"DD-02",3,69323,2,101.8,,2,3,1,5,943,,,,,1,,,"","DD-02"
3485416,-20657,202102,162,42,"DD-02",3,69323,2,105.6,,3,2,1,5,988,,,,,1,,,"","DD-02"
3485417,-20657,202102,162,42,"DD-02",3,69323,2,104.3,,3,2,1,5,974,,,,,1,,,"","DD-02"
1978351,-7095,201002,94,23,"",3,69323,2,93,,2,5,1,6,624,,,,,1,,,"","BB-19"
1978352,-7095,201002,94,23,"",3,69323,2,83,,2,5,1,6,436,,,,,1,,,"","BB-19"
1978353,-7095,201002,94,23,"",3,69323,2,65,,2,0,0,0,198,,,,,1,,,"","BB-19"
1978355,-7095,201002,94,23,"",3,69323,2,73,,2,0,0,0,292,,,,,1,,,"","BB-19"
1978356,-7095,201002,94,23,"",3,69323,2,82,,2,0,0,0,452,,,,,1,,,"","BB-19"
1978357,-7095,201002,94,23,"",3,69323,2,58,,2,0,0,0,134,,,,,1,,,"","BB-19"
1980464,-7098,201002,94,26,"",3,69323,2,73,,2,0,0,0,302,,,,,1,,,"","BB-22"
1981052,-7102,201002,94,30,"",3,69323,2,73,,2,0,0,0,318,,,,,1,,,"","CC-20"
3492383,-20630,202102,162,22,"BB-22",3,69323,2,71.5,,2,0,0,1,309,,,,,1,,,"","BB-22"
3492384,-20630,202102,162,22,"BB-22",3,69323,2,64.2,,2,0,0,0,253,,,,,1,,,"","BB-22"
3492872,-20632,202102,162,24,"BB-20",3,69323,2,71.4,,2,0,0,0,259,,,,,1,,,"","BB-20"
3492873,-20632,202102,162,24,"BB-20",3,69323,2,30.5,,2,0,0,0,22,,,,,1,,,"","BB-20"
3495241,-20648,202102,162,33,"FF-18",3,69323,2,48.6,,2,0,0,0,95,,,,,1,,,"","FF-18"
3495242,-20648,202102,162,33,"FF-18",3,69323,2,55.3,,2,0,0,0,104,,,,,1,,,"","FF-18"
3495243,-20648,202102,162,33,"FF-18",3,69323,2,96.7,,3,0,0,1,770,,,,,1,,,"","FF-18"
3493685,-20635,202102,162,27,"CC-20",3,69323,2,84.9,,1,0,0,0,415,,,,,1,,,"","CC-20"
3493687,-20635,202102,162,27,"CC-20",3,69323,2,78.1,,2,0,0,0,340,,,,,1,,,"","CC-20"
3503081,-20628,202102,94,27,"BB-19",3,69323,2,82.5,,2,5,1,5,444,,,,,1,,,"","BB-19"
3503082,-20628,202102,94,27,"BB-19",3,69323,2,60.8,,2,0,0,0,144,,,,,1,,,"","BB-19"
3503083,-20628,202102,94,27,"BB-19",3,69323,2,36.9,,2,0,0,0,32,,,,,1,,,"","BB-19"
3503084,-20628,202102,94,27,"BB-19",3,69323,2,60.1,,2,0,0,0,134,,,,,1,,,"","BB-19"
3503085,-20628,202102,94,27,"BB-19",3,69323,2,66.5,,2,0,0,0,186,,,,,1,,,"","BB-19"
3497994,-20659,202102,162,44,"FF-02",3,69323,2,96.1,,3,2,1,5,766,,,,,1,,,"","FF-02"
3497995,-20659,202102,162,44,"FF-02",3,69323,2,90.1,,3,4,2,4,529,,,,,1,,,"","FF-02"
3497996,-20659,202102,162,44,"FF-02",3,69323,2,97.7,,2,2,1,5,779,,,,,1,,,"","FF-02"
3580966,-21907,202202,162,24,"AA-19",3,69323,2,80.1,,3,2,1,4,427,,,,,1,,,"","AA-19"
3580967,-21907,202202,162,24,"AA-19",3,69323,2,114.6,,3,2,1,6,1068,,,,,1,,,"","AA-19"
3580968,-21907,202202,162,24,"AA-19",3,69323,2,99.7,,3,2,1,6,894,,,,,1,,,"","AA-19"
3580969,-21907,202202,162,24,"AA-19",3,69323,2,128.8,,3,2,1,6,1565,,,,,1,,,"","AA-19"
3581072,-21911,202202,162,28,"DD-20",3,69323,2,65.5,,2,0,0,0,178,,,,,1,,,"","DD-20"
3581075,-21945,202202,162,29,"CC-21",3,69323,2,66.2,,1,0,0,0,155,,,,,1,,,"","CC-21"
3578474,-21861,202202,162,12,"EE-02",3,69323,2,94.7,,3,5,1,5,648,,,,,1,,,"","EE-02"
3578480,-21860,202202,162,11,"DD-02",3,69323,2,80.6,,3,0,0,1,471,,,,,1,,,"","DD-02"
3578481,-21860,202202,162,11,"DD-02",3,69323,2,84.4,,3,0,0,1,503,,,,,1,,,"","DD-02"
3580048,-21899,202202,162,16,"EE-19",3,69323,2,57.5,,2,0,0,0,159,,,,,1,,,"","EE-19"
3580049,-21899,202202,162,16,"EE-19",3,69323,2,70.4,,2,0,0,0,225,,,,,1,,,"","EE-19"
3581476,-21946,202202,162,30,"CC-20",3,69323,2,47.2,,2,0,0,0,57,,,,,1,,,"","CC-20"
3581477,-21946,202202,162,30,"CC-20",3,69323,2,74.8,,2,0,0,0,285,,,,,1,,,"","CC-20"
3582889,-21949,202202,162,33,"BB-21",3,69323,2,74,,3,0,0,0,329,,,,,1,,,"","BB-21"
3582890,-21949,202202,162,33,"BB-21",3,69323,2,89.6,,3,0,0,1,662,,,,,1,,,"","BB-21"
3582891,-21949,202202,162,33,"BB-21",3,69323,2,88.9,,3,0,0,1,541,,,,,1,,,"","BB-21"
3579696,-21863,202202,162,14,"FF-01",3,69323,2,83.3,,2,0,0,1,360,,,,,1,,,"","FF-01"
3580518,-21908,202202,162,25,"BB-19",3,69323,2,59.4,,2,0,0,0,172,,,,,1,,,"","BB-19"
3580519,-21908,202202,162,25,"BB-19",3,69323,2,64.8,,2,0,0,0,169,,,,,1,,,"","BB-19"
3580520,-21908,202202,162,25,"BB-19",3,69323,2,59,,2,0,0,0,143,,,,,1,,,"","BB-19"
3580521,-21908,202202,162,25,"BB-19",3,69323,2,69.6,,2,0,0,0,245,,,,,1,,,"","BB-19"
3580522,-21908,202202,162,25,"BB-19",3,69323,2,74.7,,2,0,0,0,291,,,,,1,,,"","BB-19"
3580523,-21908,202202,162,25,"BB-19",3,69323,2,74.2,,2,0,0,0,335,,,,,1,,,"","BB-19"
3580524,-21908,202202,162,25,"BB-19",3,69323,2,70.9,,2,0,0,0,216,,,,,1,,,"","BB-19"
3580525,-21908,202202,162,25,"BB-19",3,69323,2,79.3,,2,0,0,1,342,,,,,1,,,"","BB-19"
3580526,-21908,202202,162,25,"BB-19",3,69323,2,73.1,,2,0,0,0,241,,,,,1,,,"","BB-19"
3580532,-21908,202202,162,25,"BB-19",3,69323,2,84.1,,2,0,0,1,384,,,,,1,,,"","BB-19"
3580533,-21908,202202,162,25,"BB-19",3,69323,2,78.2,,2,0,0,1,324,,,,,1,,,"","BB-19"
3580534,-21908,202202,162,25,"BB-19",3,69323,2,83.4,,2,0,0,1,432,,,,,1,,,"","BB-19"
3580535,-21908,202202,162,25,"BB-19",3,69323,2,78.2,,2,0,0,1,344,,,,,1,,,"","BB-19"
3580536,-21908,202202,162,25,"BB-19",3,69323,2,75.4,,2,0,0,1,271,,,,,1,,,"","BB-19"
3580537,-21908,202202,162,25,"BB-19",3,69323,2,78.5,,2,0,0,1,342,,,,,1,,,"","BB-19"
3580538,-21908,202202,162,25,"BB-19",3,69323,2,83.2,,2,0,0,1,353,,,,,1,,,"","BB-19"
3580539,-21908,202202,162,25,"BB-19",3,69323,2,80.3,,2,0,0,1,356,,,,,1,,,"","BB-19"
3580540,-21908,202202,162,25,"BB-19",3,69323,2,83.1,,2,0,0,1,453,,,,,1,,,"","BB-19"
3582784,-21947,202202,162,31,"BB-20",3,69323,2,51,,2,0,0,0,94,,,,,1,,,"","BB-20"
3582785,-21947,202202,162,31,"BB-20",3,69323,2,66.5,,2,0,0,0,205,,,,,1,,,"","BB-20"
3582786,-21947,202202,162,31,"BB-20",3,69323,2,66.3,,2,0,0,0,209,,,,,1,,,"","BB-20"
3582788,-21947,202202,162,31,"BB-20",3,69323,2,78,,2,0,0,1,325,,,,,1,,,"","BB-20"
3582789,-21947,202202,162,31,"BB-20",3,69323,2,87.3,,3,2,1,5,488,,,,,1,,,"","BB-20"
3590637,-21935,202202,94,36,"Y-01",3,69323,2,79.4,,2,0,0,0,426,,,,,1,,,"","Y-01"
