"CRAB_ID","HAULJOIN","CRUISE","VESSEL","HAUL","STATION","SPECIES_KFRC","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","GIS_STATION"
3504568,-20660,202102,94,35,"CC-04",2,69322,1,95.7,,2,,,,606,,,,,1,,,"","CC-04"
3504569,-20661,202102,94,36,"BB-04",2,69322,1,101.2,,3,,,,720,,,,,1,,,"","BB-04"
3504570,-20661,202102,94,36,"BB-04",2,69322,1,107.4,,2,,,,876,,,,,1,,,"","BB-04"
3504571,-20661,202102,94,36,"BB-04",2,69322,1,118.2,,2,,,,1084,,,,,1,,,"","BB-04"
3504572,-20661,202102,94,36,"BB-04",2,69322,1,103.9,,2,,,,780,,,,,1,,,"","BB-04"
3504573,-20661,202102,94,36,"BB-04",2,69322,1,105.9,,2,,,,780,,,,,1,,,"","BB-04"
3504579,-20661,202102,94,36,"BB-04",2,69322,1,101.7,,2,,,,692,,,,,1,,,"","BB-04"
3504580,-20661,202102,94,36,"BB-04",2,69322,1,84.8,,2,,,,396,,,,,1,,,"","BB-04"
3496359,-20667,202102,162,55,"BB-07",2,69322,1,69.9,,3,,,,295,,,,,1,16.2,,"","BB-07"
3496360,-20667,202102,162,55,"BB-07",2,69322,1,85,,3,,,,525,,,,,1,27.2,,"","BB-07"
3496361,-20667,202102,162,55,"BB-07",2,69322,1,90.1,,3,,,,573,,,,,1,28.3,,"","BB-07"
3496362,-20667,202102,162,55,"BB-07",2,69322,1,33.4,,2,,,,29,,,,,1,10,,"","BB-07"
3496363,-20667,202102,162,55,"BB-07",2,69322,1,105.1,,3,,,,903,,,,,1,33.6,,"","BB-07"
3496364,-20667,202102,162,55,"BB-07",2,69322,1,89.4,,3,,,,512,,,,,1,26.5,,"","BB-07"
3496365,-20667,202102,162,55,"BB-07",2,69322,1,78.1,,3,,,,390,,,,,1,23.1,,"","BB-07"
