"CRAB_ID","HAULJOIN","CRUISE","VESSEL","HAUL","STATION","SPECIES_KFRC","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","GIS_STATION"
1979994,-7092,201002,94,20,"",7,68580,2,,37,2,0,0,0,18,,,,,3.9576,,,"","AA-01"
1979995,-7092,201002,94,20,"",7,68580,2,,34,2,0,0,0,16,,,,,3.9576,,,"","AA-01"
1979996,-7092,201002,94,20,"",7,68580,2,,33,2,0,0,0,12,,,,,3.9576,,,"","AA-01"
1979987,-7092,201002,94,20,"",7,68580,2,,54,2,0,0,0,54,,,,,3.9576,,,"","AA-01"
1984458,-7113,201002,94,41,"",7,68580,2,,49,2,4,1,5,44,,,,,9.3556,,,"","EE-19"
1984459,-7113,201002,94,41,"",7,68580,2,,57,2,4,1,5,62,,,,,9.3556,,,"","EE-19"
1984460,-7113,201002,94,41,"",7,68580,2,,53,2,4,1,5,50,,,,,9.3556,,,"","EE-19"
1984461,-7113,201002,94,41,"",7,68580,2,,49,2,4,1,5,40,,,,,9.3556,,,"","EE-19"
1988947,-7129,201002,94,57,"",7,68580,2,,23,2,0,0,0,6,,,,,1,,,"","ZZ-04"
1988948,-7129,201002,94,57,"",7,68580,2,,24,2,0,0,0,6,,,,,1,,,"","ZZ-04"
1984454,-7113,201002,94,41,"",7,68580,2,,50,2,4,1,5,44,,,,,9.3556,,,"","EE-19"
1984455,-7113,201002,94,41,"",7,68580,2,,50,2,4,1,5,42,,,,,9.3556,,,"","EE-19"
1984456,-7113,201002,94,41,"",7,68580,2,,55,2,4,1,5,60,,,,,9.3556,,,"","EE-19"
1984457,-7113,201002,94,41,"",7,68580,2,,55,2,4,1,5,54,,,,,9.3556,,,"","EE-19"
1981653,-7100,201002,94,28,"",7,68580,2,,46,2,0,0,0,32,,,,,1,,,"","AA-23"
1981654,-7100,201002,94,28,"",7,68580,2,,46,2,0,0,0,22,,,,,1,,,"","AA-23"
1981655,-7100,201002,94,28,"",7,68580,2,,40,2,0,0,0,22,,,,,1,,,"","AA-23"
1981656,-7100,201002,94,28,"",7,68580,2,,53,2,0,0,0,54,,,,,1,,,"","AA-23"
1981657,-7100,201002,94,28,"",7,68580,2,,48,2,4,1,4,38,,,,,1,,,"","AA-23"
1981658,-7100,201002,94,28,"",7,68580,2,,42,2,4,1,5,32,,,,,1,,,"","AA-23"
1981659,-7100,201002,94,28,"",7,68580,2,,54,2,4,1,5,50,,,,,1,,,"","AA-23"
1981660,-7100,201002,94,28,"",7,68580,2,,52,2,4,1,5,52,,,,,1,,,"","AA-23"
1977983,-7089,201002,94,17,"",7,68580,2,,38,2,0,0,0,18,,,,,5.0856,,,"","ZZ-01"
1977984,-7089,201002,94,17,"",7,68580,2,,42,2,0,0,0,22,,,,,5.0856,,,"","ZZ-01"
1977985,-7089,201002,94,17,"",7,68580,2,,44,2,0,0,0,30,,,,,5.0856,,,"","ZZ-01"
1977986,-7089,201002,94,17,"",7,68580,2,,45,2,0,0,0,30,,,,,5.0856,,,"","ZZ-01"
1988256,-7124,201002,94,52,"",7,68580,2,,49,2,0,0,0,40,,,,,1,,,"","BB-03"
1988257,-7124,201002,94,52,"",7,68580,2,,58,2,0,0,0,62,,,,,1,,,"","BB-03"
1988258,-7124,201002,94,52,"",7,68580,2,,47,2,0,0,0,36,,,,,1,,,"","BB-03"
1988259,-7124,201002,94,52,"",7,68580,2,,46,2,0,0,0,34,,,,,1,,,"","BB-03"
1988260,-7124,201002,94,52,"",7,68580,2,,51,2,0,0,0,42,,,,,1,,,"","BB-03"
1988261,-7124,201002,94,52,"",7,68580,2,,54,2,0,0,0,50,,,,,1,,,"","BB-03"
1988262,-7124,201002,94,52,"",7,68580,2,,48,2,0,0,0,38,,,,,1,,,"","BB-03"
1988263,-7124,201002,94,52,"",7,68580,2,,48,2,0,0,0,38,,,,,1,,,"","BB-03"
1988264,-7124,201002,94,52,"",7,68580,2,,47,2,0,0,0,34,,,,,1,,,"","BB-03"
1988265,-7124,201002,94,52,"",7,68580,2,,51,2,0,0,0,46,,,,,1,,,"","BB-03"
1980438,-7097,201002,94,25,"",7,68580,2,,39,2,0,0,0,22,,,,,16.9183,,,"","BB-21"
1980439,-7097,201002,94,25,"",7,68580,2,,37,2,0,0,0,16,,,,,16.9183,,,"","BB-21"
1980440,-7097,201002,94,25,"",7,68580,2,,54,2,0,0,0,52,,,,,16.9183,,,"","BB-21"
1980441,-7097,201002,94,25,"",7,68580,2,,37,2,0,0,0,18,,,,,16.9183,,,"","BB-21"
1980442,-7097,201002,94,25,"",7,68580,2,,52,2,0,0,0,48,,,,,16.9183,,,"","BB-21"
1980443,-7097,201002,94,25,"",7,68580,2,,29,2,0,0,0,10,,,,,16.9183,,,"","BB-21"
1980444,-7097,201002,94,25,"",7,68580,2,,32,2,0,0,0,12,,,,,16.9183,,,"","BB-21"
1980445,-7097,201002,94,25,"",7,68580,2,,46,2,0,0,0,32,,,,,16.9183,,,"","BB-21"
1980446,-7097,201002,94,25,"",7,68580,2,,45,2,0,0,0,32,,,,,16.9183,,,"","BB-21"
1980447,-7097,201002,94,25,"",7,68580,2,,54,2,4,1,5,58,,,,,16.9183,,,"","BB-21"
1978509,-7091,201002,94,19,"",7,68580,2,,56,2,0,0,0,62,,,,,4.1855,,,"","AA-02"
1978510,-7091,201002,94,19,"",7,68580,2,,53,2,0,0,0,50,,,,,4.1855,,,"","AA-02"
1978511,-7091,201002,94,19,"",7,68580,2,,45,2,0,0,0,28,,,,,4.1855,,,"","AA-02"
1978512,-7091,201002,94,19,"",7,68580,2,,37,2,0,0,0,18,,,,,4.1855,,,"","AA-02"
1978513,-7091,201002,94,19,"",7,68580,2,,44,2,0,0,0,28,,,,,4.1855,,,"","AA-02"
1978514,-7091,201002,94,19,"",7,68580,2,,32,2,0,0,0,12,,,,,4.1855,,,"","AA-02"
1978515,-7091,201002,94,19,"",7,68580,2,,49,2,0,0,0,38,,,,,4.1855,,,"","AA-02"
1978516,-7091,201002,94,19,"",7,68580,2,,50,2,0,0,0,40,,,,,4.1855,,,"","AA-02"
1978517,-7091,201002,94,19,"",7,68580,2,,35,2,0,0,0,16,,,,,4.1855,,,"","AA-02"
1978518,-7091,201002,94,19,"",7,68580,2,,35,2,0,0,0,16,,,,,4.1855,,,"","AA-02"
1988120,-7122,201002,94,50,"",7,68580,2,,54,2,0,0,0,54,,,,,17.69,,,"","CC-02"
1988121,-7122,201002,94,50,"",7,68580,2,,45,2,0,0,0,30,,,,,17.69,,,"","CC-02"
1988122,-7122,201002,94,50,"",7,68580,2,,42,2,0,0,0,24,,,,,17.69,,,"","CC-02"
1988123,-7122,201002,94,50,"",7,68580,2,,45,2,0,0,0,26,,,,,17.69,,,"","CC-02"
1988124,-7122,201002,94,50,"",7,68580,2,,51,2,0,0,0,40,,,,,17.69,,,"","CC-02"
1988125,-7122,201002,94,50,"",7,68580,2,,44,2,0,0,0,30,,,,,17.69,,,"","CC-02"
1988126,-7122,201002,94,50,"",7,68580,2,,41,2,0,0,0,22,,,,,17.69,,,"","CC-02"
1988127,-7122,201002,94,50,"",7,68580,2,,43,2,0,0,0,26,,,,,17.69,,,"","CC-02"
1988128,-7122,201002,94,50,"",7,68580,2,,45,2,0,0,0,26,,,,,17.69,,,"","CC-02"
1988129,-7122,201002,94,50,"",7,68580,2,,45,2,0,0,0,30,,,,,17.69,,,"","CC-02"
1981810,-7096,201002,94,24,"",7,68580,2,,54,2,4,1,5,60,,,,,20.988,,,"","BB-20"
1981811,-7096,201002,94,24,"",7,68580,2,,52,2,0,0,0,44,,,,,20.988,,,"","BB-20"
1981812,-7096,201002,94,24,"",7,68580,2,,50,2,0,0,0,42,,,,,20.988,,,"","BB-20"
1981813,-7096,201002,94,24,"",7,68580,2,,42,2,0,0,0,28,,,,,20.988,,,"","BB-20"
1981814,-7096,201002,94,24,"",7,68580,2,,45,2,0,0,0,28,,,,,20.988,,,"","BB-20"
1981815,-7096,201002,94,24,"",7,68580,2,,42,2,0,0,0,24,,,,,20.988,,,"","BB-20"
1981816,-7096,201002,94,24,"",7,68580,2,,48,2,0,0,0,40,,,,,20.988,,,"","BB-20"
1981817,-7096,201002,94,24,"",7,68580,2,,34,2,0,0,0,14,,,,,20.988,,,"","BB-20"
1981818,-7096,201002,94,24,"",7,68580,2,,47,2,0,0,0,36,,,,,20.988,,,"","BB-20"
1977885,-7087,201002,94,15,"",7,68580,2,,34,2,0,0,0,14,,,,,1,,,"","Y-02"
1977886,-7087,201002,94,15,"",7,68580,2,,40,2,0,0,0,24,,,,,1,,,"","Y-02"
1977887,-7087,201002,94,15,"",7,68580,2,,46,2,0,0,0,36,,,,,1,,,"","Y-02"
1977888,-7087,201002,94,15,"",7,68580,2,,32,2,0,0,0,14,,,,,1,,,"","Y-02"
1977889,-7087,201002,94,15,"",7,68580,2,,50,2,0,0,0,46,,,,,1,,,"","Y-02"
1977890,-7087,201002,94,15,"",7,68580,2,,23,2,0,0,0,4,,,,,1,,,"","Y-02"
3583722,-21956,202202,162,40,"Y-25",7,68580,2,,44.5,3,0,0,0,29,,,,,5.0484,,,"","Y-25"
3583723,-21956,202202,162,40,"Y-25",7,68580,2,,40.8,2,0,0,0,25,,,,,5.0484,,,"","Y-25"
3583724,-21956,202202,162,40,"Y-25",7,68580,2,,43.4,2,0,0,0,31,,,,,5.0484,,,"","Y-25"
3583725,-21956,202202,162,40,"Y-25",7,68580,2,,45,2,0,0,0,31,,,,,5.0484,,,"","Y-25"
3583726,-21956,202202,162,40,"Y-25",7,68580,2,,44.2,2,0,0,0,28,,,,,5.0484,,,"","Y-25"
3583756,-21956,202202,162,40,"Y-25",7,68580,2,,59.2,3,4,1,3,73,,,,,2.96845,,,"","Y-25"
3583757,-21956,202202,162,40,"Y-25",7,68580,2,,56.4,3,4,1,4,67,,,,,2.96845,,,"","Y-25"
3583758,-21956,202202,162,40,"Y-25",7,68580,2,,46.1,3,4,1,4,36,,,,,2.96845,,,"","Y-25"
3583759,-21956,202202,162,40,"Y-25",7,68580,2,,41.2,2,4,1,5,24,,,,,2.96845,,,"","Y-25"
3583760,-21956,202202,162,40,"Y-25",7,68580,2,,47.3,2,4,1,5,37,,,,,2.96845,,,"","Y-25"
3580950,-21907,202202,162,24,"AA-19",7,68580,2,,35.9,2,0,0,0,17,2,,,,14.46066,,,"","AA-19"
3580951,-21907,202202,162,24,"AA-19",7,68580,2,,37.9,2,0,0,0,18,2,,,,14.46066,,,"","AA-19"
3580952,-21907,202202,162,24,"AA-19",7,68580,2,,41.3,2,0,0,0,21,2,,,,14.46066,,,"","AA-19"
3580953,-21907,202202,162,24,"AA-19",7,68580,2,,42.9,2,0,0,0,25,2,,,,14.46066,,,"","AA-19"
3580954,-21907,202202,162,24,"AA-19",7,68580,2,,33,2,0,0,0,14,2,,,,14.46066,,,"","AA-19"
3580994,-21910,202202,162,27,"DD-19",7,68580,2,,59,2,4,1,5,70,,,,,3.04018,,,"","DD-19"
3580995,-21910,202202,162,27,"DD-19",7,68580,2,,55.3,2,4,1,5,65,,,,,3.04018,,,"","DD-19"
3580996,-21910,202202,162,27,"DD-19",7,68580,2,,51.2,2,4,1,5,50,,,,,3.04018,,,"","DD-19"
3580997,-21910,202202,162,27,"DD-19",7,68580,2,,54.9,2,4,1,5,60,,,,,3.04018,,,"","DD-19"
3580998,-21910,202202,162,27,"DD-19",7,68580,2,,54.3,2,4,1,5,45,,,,,3.04018,,,"","DD-19"
3580999,-21910,202202,162,27,"DD-19",7,68580,2,,61,2,4,1,5,82,,,,,3.04018,,,"","DD-19"
3582412,-21951,202202,162,35,"AA-22",7,68580,2,,48.3,2,4,1,2,30,,,,,1,,,"","AA-22"
3582413,-21951,202202,162,35,"AA-22",7,68580,2,,46.7,2,4,1,5,35,,,,,1,,,"","AA-22"
3581057,-21911,202202,162,28,"DD-20",7,68580,2,,53.7,2,4,1,5,64,,,,,4.22651,,,"","DD-20"
3581058,-21911,202202,162,28,"DD-20",7,68580,2,,52.2,2,4,1,5,64,,,,,4.22651,,,"","DD-20"
3581059,-21911,202202,162,28,"DD-20",7,68580,2,,56.1,2,4,1,5,63,,,,,4.22651,,,"","DD-20"
3581060,-21911,202202,162,28,"DD-20",7,68580,2,,55.4,2,4,1,5,70,,,,,4.22651,,,"","DD-20"
3581061,-21911,202202,162,28,"DD-20",7,68580,2,,57.6,2,4,1,5,92,,,,,4.22651,,,"","DD-20"
3582414,-21951,202202,162,35,"AA-22",7,68580,2,,44.3,2,4,1,5,26,,,,,1,,,"","AA-22"
3582415,-21951,202202,162,35,"AA-22",7,68580,2,,43.3,2,4,1,5,27,,,,,1,,,"","AA-22"
3582416,-21951,202202,162,35,"AA-22",7,68580,2,,44.6,2,4,1,5,25,,,,,1,,,"","AA-22"
3582449,-21952,202202,162,36,"AA-23",7,68580,2,,35.3,2,0,0,0,14,,,,,18.11067,,,"","AA-23"
3582450,-21952,202202,162,36,"AA-23",7,68580,2,,32.5,2,0,0,0,12,,,,,18.11067,,,"","AA-23"
3582451,-21952,202202,162,36,"AA-23",7,68580,2,,47.4,2,0,0,0,36,,,,,18.11067,,,"","AA-23"
3582452,-21952,202202,162,36,"AA-23",7,68580,2,,40,2,0,0,0,22,,,,,18.11067,,,"","AA-23"
3582453,-21952,202202,162,36,"AA-23",7,68580,2,,38.4,2,0,0,0,17,,,,,18.11067,,,"","AA-23"
3582454,-21952,202202,162,36,"AA-23",7,68580,2,,42.1,2,0,0,0,26,,,,,18.11067,,,"","AA-23"
3582495,-21952,202202,162,36,"AA-23",7,68580,2,,49.1,2,4,1,5,41,,,,,18.85071,,,"","AA-23"
3582496,-21952,202202,162,36,"AA-23",7,68580,2,,51.9,2,4,1,5,49,,,,,18.85071,,,"","AA-23"
3582497,-21952,202202,162,36,"AA-23",7,68580,2,,54.5,3,4,1,5,55,,,,,18.85071,,,"","AA-23"
3582498,-21952,202202,162,36,"AA-23",7,68580,2,,61.4,3,4,1,3,89,,,,,18.85071,,,"","AA-23"
3583906,-21958,202202,162,42,"Y-23",7,68580,2,,45.6,2,0,0,0,31,,,,,10.69326,,,"","Y-23"
3583907,-21958,202202,162,42,"Y-23",7,68580,2,,41.5,2,0,0,0,25,,,,,10.69326,,,"","Y-23"
3583908,-21958,202202,162,42,"Y-23",7,68580,2,,35.6,2,0,0,0,15,,,,,10.69326,,,"","Y-23"
3583909,-21958,202202,162,42,"Y-23",7,68580,2,,41.4,2,0,0,0,25,,,,,10.69326,,,"","Y-23"
3583910,-21958,202202,162,42,"Y-23",7,68580,2,,37.3,2,0,0,0,18,,,,,10.69326,,,"","Y-23"
3583936,-21958,202202,162,42,"Y-23",7,68580,2,,61.2,2,4,1,5,78,,,,,1.71295,,,"","Y-23"
3583937,-21958,202202,162,42,"Y-23",7,68580,2,,49.2,2,4,1,5,45,,,,,1.71295,,,"","Y-23"
3583938,-21958,202202,162,42,"Y-23",7,68580,2,,41,2,4,1,5,24,,,,,1.71295,,,"","Y-23"
3583939,-21958,202202,162,42,"Y-23",7,68580,2,,45.7,2,4,1,5,34,,,,,1.71295,,,"","Y-23"
3583940,-21958,202202,162,42,"Y-23",7,68580,2,,57.7,2,4,1,5,58,,,,,1.71295,,,"","Y-23"
3583964,-21985,202202,162,54,"T-24",7,68580,2,,46.5,2,0,0,0,39,,,,,1,,,"","T-24"
3583965,-21985,202202,162,54,"T-24",7,68580,2,,45.2,2,0,0,0,34,,,,,1,,,"","T-24"
3580287,-21904,202202,162,21,"CC-18",7,68580,2,,39.1,2,0,0,0,21,,,,,83.05202,,,"","CC-18"
3580288,-21904,202202,162,21,"CC-18",7,68580,2,,40.2,2,0,0,0,24,,,,,83.05202,,,"","CC-18"
3580289,-21904,202202,162,21,"CC-18",7,68580,2,,47.3,2,0,0,0,35,,,,,83.05202,,,"","CC-18"
3580290,-21904,202202,162,21,"CC-18",7,68580,2,,39.2,2,0,0,0,24,,,,,83.05202,,,"","CC-18"
3580310,-21904,202202,162,21,"CC-18",7,68580,2,,50.6,3,4,1,6,50,,,,,1,,,"","CC-18"
3580311,-21904,202202,162,21,"CC-18",7,68580,2,,56.3,2,4,1,6,63,,,,,1,,,"","CC-18"
3580312,-21904,202202,162,21,"CC-18",7,68580,2,,51.7,2,4,1,6,47,,,,,1,,,"","CC-18"
3582586,-21959,202202,162,43,"Y-22",7,68580,2,,39.5,2,0,0,0,24,,,,,3.18417,,,"","Y-22"
3582587,-21959,202202,162,43,"Y-22",7,68580,2,,36.6,2,0,0,0,22,,,,,3.18417,,,"","Y-22"
3582588,-21959,202202,162,43,"Y-22",7,68580,2,,38.7,2,0,0,0,20,,,,,3.18417,,,"","Y-22"
3582589,-21959,202202,162,43,"Y-22",7,68580,2,,38.7,2,0,0,0,19,,,,,3.18417,,,"","Y-22"
3582590,-21959,202202,162,43,"Y-22",7,68580,2,,36.1,2,0,0,0,23,,,,,3.18417,,,"","Y-22"
3582591,-21959,202202,162,43,"Y-22",7,68580,2,,44.4,2,0,0,0,30,,,,,3.18417,,,"","Y-22"
3582592,-21959,202202,162,43,"Y-22",7,68580,2,,46.2,2,0,0,0,35,,,,,3.18417,,,"","Y-22"
3582593,-21959,202202,162,43,"Y-22",7,68580,2,,47.4,2,0,0,0,31,,,,,3.18417,,,"","Y-22"
3578573,-21865,202202,162,9,"CC-04",7,68580,2,,28.5,2,0,0,0,11,,,,,1,,,"","CC-04"
3578574,-21865,202202,162,9,"CC-04",7,68580,2,,35.5,2,0,0,0,17,,,,,1,,,"","CC-04"
3578575,-21865,202202,162,9,"CC-04",7,68580,2,,36.1,2,0,0,0,17,,,,,1,,,"","CC-04"
3578576,-21865,202202,162,9,"CC-04",7,68580,2,,29.7,2,0,0,0,9,,,,,1,,,"","CC-04"
3578592,-21860,202202,162,11,"DD-02",7,68580,2,,22.1,2,0,0,0,4,,,,,1,,,"","DD-02"
3578593,-21860,202202,162,11,"DD-02",7,68580,2,,21.4,2,0,0,0,4,,,,,1,,,"","DD-02"
3578594,-21860,202202,162,11,"DD-02",7,68580,2,,23.3,2,0,0,0,5,,,,,1,,,"","DD-02"
3580363,-21905,202202,162,22,"BB-18",7,68580,2,,42.4,2,0,0,0,26,,,,,3.66787,,,"","BB-18"
3580364,-21905,202202,162,22,"BB-18",7,68580,2,,34.7,2,0,0,0,16,,,,,3.66787,,,"","BB-18"
3580365,-21905,202202,162,22,"BB-18",7,68580,2,,46.3,2,0,0,0,33,,,,,3.66787,,,"","BB-18"
3580366,-21905,202202,162,22,"BB-18",7,68580,2,,34.1,2,0,0,0,16,,,,,3.66787,,,"","BB-18"
3580367,-21905,202202,162,22,"BB-18",7,68580,2,,40.6,2,0,0,0,23,,,,,3.66787,,,"","BB-18"
3583180,-21979,202202,162,48,"Y-21",7,68580,2,,29,2,0,0,0,9,,,,,1,,,"","Y-21"
3583181,-21979,202202,162,48,"Y-21",7,68580,2,,31.5,2,0,0,0,10,,,,,1,,,"","Y-21"
3583182,-21979,202202,162,48,"Y-21",7,68580,2,,30.4,2,0,0,0,8,,,,,1,,,"","Y-21"
3583183,-21979,202202,162,48,"Y-21",7,68580,2,,34.6,2,0,0,0,17,,,,,1,,,"","Y-21"
3583184,-21979,202202,162,48,"Y-21",7,68580,2,,38.2,2,0,0,0,17,,,,,1,,,"","Y-21"
3583185,-21979,202202,162,48,"Y-21",7,68580,2,,29.3,2,0,0,0,9,,,,,1,,,"","Y-21"
3580446,-21906,202202,162,23,"AA-18",7,68580,2,,50.8,2,0,0,0,45,,,,,56.32824,,,"","AA-18"
3580447,-21906,202202,162,23,"AA-18",7,68580,2,,53.2,2,0,0,0,49,,,,,56.32824,,,"","AA-18"
3580448,-21906,202202,162,23,"AA-18",7,68580,2,,43.7,2,0,0,0,27,,,,,56.32824,,,"","AA-18"
3580449,-21906,202202,162,23,"AA-18",7,68580,2,,48.6,2,0,0,0,38,,,,,56.32824,,,"","AA-18"
3580450,-21906,202202,162,23,"AA-18",7,68580,2,,42.8,2,0,0,0,25,,,,,56.32824,,,"","AA-18"
3580473,-21906,202202,162,23,"AA-18",7,68580,2,,48.2,2,4,1,6,41,,,,,1,,,"","AA-18"
3580474,-21906,202202,162,23,"AA-18",7,68580,2,,39,2,4,1,6,20,,,,,1,,,"","AA-18"
3580200,-21910,202202,162,27,"DD-19",7,68580,2,,42.6,2,0,0,0,20,,,,,42.84356,,,"","DD-19"
3580201,-21910,202202,162,27,"DD-19",7,68580,2,,40.9,2,0,0,0,19,2,,,,42.84356,,,"","DD-19"
3580202,-21910,202202,162,27,"DD-19",7,68580,2,,33.3,2,0,0,0,10,,,,,42.84356,,,"","DD-19"
3580203,-21910,202202,162,27,"DD-19",7,68580,2,,46.6,2,0,0,0,25,,,,,42.84356,,,"","DD-19"
3580204,-21910,202202,162,27,"DD-19",7,68580,2,,47.5,2,0,0,0,37,2,,,,42.84356,,,"","DD-19"
3581968,-21957,202202,162,41,"Y-24",7,68580,2,,40.9,2,0,0,0,23,,,,,6.67094,,,"","Y-24"
3581969,-21957,202202,162,41,"Y-24",7,68580,2,,39.2,2,0,0,0,23,,,,,6.67094,,,"","Y-24"
3581970,-21957,202202,162,41,"Y-24",7,68580,2,,42.3,2,0,0,0,24,,,,,6.67094,,,"","Y-24"
3581971,-21957,202202,162,41,"Y-24",7,68580,2,,41.3,2,0,0,0,22,,,,,6.67094,,,"","Y-24"
3581972,-21957,202202,162,41,"Y-24",7,68580,2,,41.2,2,0,0,0,24,,,,,6.67094,,,"","Y-24"
3581990,-21911,202202,162,28,"DD-20",7,68580,2,,40.3,2,0,0,0,40,,,,,129.83717,,,"","DD-20"
3581991,-21911,202202,162,28,"DD-20",7,68580,2,,40.6,2,0,0,0,37,,,,,129.83717,,,"","DD-20"
3581992,-21911,202202,162,28,"DD-20",7,68580,2,,45.2,2,0,0,0,47,,,,,129.83717,,,"","DD-20"
3581993,-21911,202202,162,28,"DD-20",7,68580,2,,41.2,2,0,0,0,30,,,,,129.83717,,,"","DD-20"
3581994,-21911,202202,162,28,"DD-20",7,68580,2,,45.3,2,0,0,0,41,,,,,129.83717,,,"","DD-20"
3581995,-21911,202202,162,28,"DD-20",7,68580,2,,55.2,2,0,0,0,65,,,,,129.83717,,,"","DD-20"
3583271,-21981,202202,162,50,"W-23",7,68580,2,,44.1,2,4,1,5,31,,,,,1,,,"","W-23"
3583272,-21981,202202,162,50,"W-23",7,68580,2,,52.1,2,4,1,5,47,,,,,1,,,"","W-23"
3583273,-21981,202202,162,50,"W-23",7,68580,2,,43.1,2,4,1,5,31,,,,,1,,,"","W-23"
3583274,-21981,202202,162,50,"W-23",7,68580,2,,59.2,2,4,1,5,67,,,,,1,,,"","W-23"
3583275,-21981,202202,162,50,"W-23",7,68580,2,,64.2,2,4,1,5,86,,,,,1,,,"","W-23"
3580286,-21904,202202,162,21,"CC-18",7,68580,2,,38,2,0,0,0,20,,,,,83.05202,,,"","CC-18"
3581837,-21957,202202,162,41,"Y-24",7,68580,2,,54.3,2,4,1,5,55,,,,,2.8169,,,"","Y-24"
3581838,-21957,202202,162,41,"Y-24",7,68580,2,,47,2,4,1,5,34,,,,,2.8169,,,"","Y-24"
3581839,-21957,202202,162,41,"Y-24",7,68580,2,,59.8,2,4,1,5,72,,,,,2.8169,,,"","Y-24"
3581840,-21957,202202,162,41,"Y-24",7,68580,2,,53.7,2,4,1,5,51,,,,,2.8169,,,"","Y-24"
3581841,-21957,202202,162,41,"Y-24",7,68580,2,,46,2,4,1,5,33,,,,,2.8169,,,"","Y-24"
3583469,-21954,202202,162,38,"ZZ-23",7,68580,2,,40.3,2,0,0,0,20,,,,,20.99195,,,"","ZZ-23"
3583470,-21954,202202,162,38,"ZZ-23",7,68580,2,,33.3,2,0,0,0,15,,,,,20.99195,,,"","ZZ-23"
3583471,-21954,202202,162,38,"ZZ-23",7,68580,2,,45.4,2,0,0,0,32,,,,,20.99195,,,"","ZZ-23"
3583472,-21954,202202,162,38,"ZZ-23",7,68580,2,,42.1,2,0,0,0,28,,,,,20.99195,,,"","ZZ-23"
3583473,-21954,202202,162,38,"ZZ-23",7,68580,2,,33.9,2,0,0,0,15,,,,,20.99195,,,"","ZZ-23"
3581362,-21946,202202,162,30,"CC-20",7,68580,2,,40.8,2,0,0,0,20,2,,,,102.8845,,,"","CC-20"
3581363,-21946,202202,162,30,"CC-20",7,68580,2,,47.4,2,0,0,0,45,,,,,102.8845,,,"","CC-20"
3581364,-21946,202202,162,30,"CC-20",7,68580,2,,37.4,2,0,0,0,17,,,,,102.8845,,,"","CC-20"
3581365,-21946,202202,162,30,"CC-20",7,68580,2,,37.3,2,0,0,0,11,,,,,102.8845,,,"","CC-20"
3581366,-21946,202202,162,30,"CC-20",7,68580,2,,45.1,2,0,0,0,28,,,,,102.8845,,,"","CC-20"
3581367,-21946,202202,162,30,"CC-20",7,68580,2,,45.8,2,0,0,0,24,,,,,102.8845,,,"","CC-20"
3581368,-21946,202202,162,30,"CC-20",7,68580,2,,38.4,2,0,0,0,18,,,,,102.8845,,,"","CC-20"
3581369,-21946,202202,162,30,"CC-20",7,68580,2,,40.1,2,0,0,0,20,,,,,102.8845,,,"","CC-20"
3579942,-21899,202202,162,16,"EE-19",7,68580,2,,41.3,2,0,0,0,24,,,,,36.00612,,,"","EE-19"
3579943,-21899,202202,162,16,"EE-19",7,68580,2,,36.3,2,0,0,0,18,,,,,36.00612,,,"","EE-19"
3579944,-21899,202202,162,16,"EE-19",7,68580,2,,29.2,2,0,0,0,8,,,,,36.00612,,,"","EE-19"
3579945,-21899,202202,162,16,"EE-19",7,68580,2,,41,2,0,0,0,20,,,,,36.00612,,,"","EE-19"
3579946,-21899,202202,162,16,"EE-19",7,68580,2,,37.8,2,0,0,0,18,,,,,36.00612,,,"","EE-19"
3581404,-21946,202202,162,30,"CC-20",7,68580,2,,56,2,4,1,5,65,,,,,3.28853,,,"","CC-20"
3581405,-21946,202202,162,30,"CC-20",7,68580,2,,60.1,2,4,1,5,75,,,,,3.28853,,,"","CC-20"
3581406,-21946,202202,162,30,"CC-20",7,68580,2,,51,2,4,1,5,42,,,,,3.28853,,,"","CC-20"
3581407,-21946,202202,162,30,"CC-20",7,68580,2,,61.4,2,4,1,5,84,,,,,3.28853,,,"","CC-20"
3581408,-21946,202202,162,30,"CC-20",7,68580,2,,61,2,4,1,5,85,,,,,3.28853,,,"","CC-20"
3583400,-21981,202202,162,50,"W-23",7,68580,2,,40.3,2,0,0,0,23,,,,,30.31638,,,"","W-23"
3583401,-21981,202202,162,50,"W-23",7,68580,2,,44.9,2,0,0,0,30,,,,,30.31638,,,"","W-23"
3583402,-21981,202202,162,50,"W-23",7,68580,2,,40.1,2,0,0,0,23,,,,,30.31638,,,"","W-23"
3583403,-21981,202202,162,50,"W-23",7,68580,2,,43.4,2,0,0,0,28,,,,,30.31638,,,"","W-23"
3583404,-21981,202202,162,50,"W-23",7,68580,2,,45.8,2,0,0,0,33,,,,,30.31638,,,"","W-23"
3582832,-21949,202202,162,33,"BB-21",7,68580,2,,36.4,2,0,0,0,19,2,,,,5.701,,,"","BB-21"
3582833,-21949,202202,162,33,"BB-21",7,68580,2,,36.7,2,0,0,0,22,2,,,,5.701,,,"","BB-21"
3582834,-21949,202202,162,33,"BB-21",7,68580,2,,33.9,2,0,0,0,15,2,,,,5.701,,,"","BB-21"
3582835,-21949,202202,162,33,"BB-21",7,68580,2,,39.4,2,0,0,0,21,2,,,,5.701,,,"","BB-21"
