"","CRAB_ID","HAULJOIN","CRUISE","VESSEL","HAUL","STATION","SPECIES_KFRC","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","GIS_STATION","YEAR","log.width","log.weight","Cooks_D","SC"
"393",3166011,-17086,201702,162,9,"U-20",7,68580,1,NA,39.1,2,NA,NA,NA,24,NA,NA,NA,NA,53.23156,5.2,NA,"","U-20","2017",3.66612246699132,3.17805383034795,4.51017635861758e-05,"NS"
"394",3166012,-17086,201702,162,9,"U-20",7,68580,1,NA,40.5,2,NA,NA,NA,26,NA,NA,NA,NA,53.23156,7.3,NA,"","U-20","2017",3.70130197411249,3.25809653802148,7.50803611901306e-06,"NS"
"395",3166013,-17086,201702,162,9,"U-20",7,68580,1,NA,41.1,2,NA,NA,NA,26,NA,NA,NA,NA,53.23156,6.8,NA,"","U-20","2017",3.71600812150219,3.25809653802148,1.22476346111284e-05,"NS"
"396",3166097,-17082,201702,162,5,"W-23",7,68580,1,NA,37.6,2,NA,NA,NA,20,NA,NA,NA,NA,82.86584,6.2,NA,"","W-23","2017",3.62700405039585,2.99573227355399,7.92176927550066e-06,"NS"
"397",3166098,-17082,201702,162,5,"W-23",7,68580,1,NA,36.8,2,NA,NA,NA,18,NA,NA,NA,NA,82.86584,6,NA,"","W-23","2017",3.60549784517489,2.89037175789616,8.74241414941773e-05,"NS"
"398",3166099,-17082,201702,162,5,"W-23",7,68580,1,NA,34.8,2,NA,NA,NA,18,NA,NA,NA,NA,82.86584,5.8,NA,"","W-23","2017",3.54961738678043,2.89037175789616,0.00037595559892022,"NS"
"399",3166100,-17082,201702,162,5,"W-23",7,68580,1,NA,41.4,2,NA,NA,NA,32,NA,NA,NA,NA,82.86584,8.5,NA,"","W-23","2017",3.72328088083127,3.46573590279973,0.00049628569348508,"NS"
"400",3166101,-17082,201702,162,5,"W-23",7,68580,1,NA,42.8,2,NA,NA,NA,34,NA,NA,NA,NA,82.86584,9.2,NA,"","W-23","2017",3.75653810258775,3.52636052461616,0.00027072014135196,"NS"
"401",3167698,-17067,201702,94,2,"U-24",7,68580,1,NA,42.3,2,NA,NA,NA,35,NA,NA,NA,NA,45.08999,7,NA,"","U-24","2017",3.74478708605223,3.55534806148941,0.000643758054304881,"NS"
"402",3167699,-17067,201702,94,2,"U-24",7,68580,1,NA,46,2,NA,NA,NA,35,NA,NA,NA,NA,45.08999,6.9,NA,"","U-24","2017",3.8286413964891,3.55534806148941,8.93362913008042e-05,"NS"
"403",3167700,-17067,201702,94,2,"U-24",7,68580,1,NA,52.2,2,NA,NA,NA,60,NA,NA,NA,NA,45.08999,9.1,NA,"","U-24","2017",3.95508249488859,4.0943445622221,0.000196193623605115,"NS"
"404",3167701,-17067,201702,94,2,"U-24",7,68580,1,NA,39.5,2,NA,NA,NA,20,NA,NA,NA,NA,45.08999,5.9,NA,"","U-24","2017",3.67630067190708,2.99573227355399,0.00058809020949913,"NS"
"405",3167702,-17067,201702,94,2,"U-24",7,68580,1,NA,42.7,2,NA,NA,NA,30,NA,NA,NA,NA,45.08999,6.6,NA,"","U-24","2017",3.75419892023458,3.40119738166216,1.14458655451593e-07,"NS"
"406",3166252,-17372,201702,94,25,"Y-04",7,68580,1,NA,35.9,2,NA,NA,NA,20,NA,NA,NA,NA,1,5.7,NA,"","Y-04","2017",3.58073729549423,2.99573227355399,0.00041046552745173,"NS"
"407",3166253,-17372,201702,94,25,"Y-04",7,68580,1,NA,30.4,2,NA,NA,NA,12,NA,NA,NA,NA,1,3.4,NA,"","Y-04","2017",3.41444260841218,2.484906649788,0.000640983086499153,"NS"
"409",3168796,-17075,201702,94,10,"U-21",7,68580,1,NA,37.4,2,NA,NA,NA,20,NA,NA,NA,NA,26.92982,5.7,NA,"","U-21","2017",3.62167070442049,2.99573227355399,1.03296608869408e-07,"NS"
"410",3168797,-17075,201702,94,10,"U-21",7,68580,1,NA,43.5,2,NA,NA,NA,30,NA,NA,NA,NA,26.92982,7.2,NA,"","U-21","2017",3.77276093809464,3.40119738166216,5.3305744594274e-05,"NS"
"411",3168798,-17075,201702,94,10,"U-21",7,68580,1,NA,39.4,2,NA,NA,NA,25,NA,NA,NA,NA,26.92982,6.2,NA,"","U-21","2017",3.67376581630389,3.2188758248682,8.51448265987693e-05,"NS"
"412",3168799,-17075,201702,94,10,"U-21",7,68580,1,NA,39.7,2,NA,NA,NA,25,NA,NA,NA,NA,26.92982,5.9,NA,"","U-21","2017",3.68135118769314,3.2188758248682,3.4123995093735e-05,"NS"
"413",3168800,-17075,201702,94,10,"U-21",7,68580,1,NA,33.3,2,NA,NA,NA,15,NA,NA,NA,NA,26.92982,4.9,NA,"","U-21","2017",3.5055573969864,2.70805020110221,0.000135809307551062,"NS"
"414",3168933,-17076,201702,94,11,"T-21",7,68580,1,NA,53.6,2,NA,NA,NA,55,NA,NA,NA,NA,115.41122,8.9,NA,"","T-21","2017",3.98154906807676,4.00733318523247,0.000173323486114668,"NS"
"415",3168934,-17076,201702,94,11,"T-21",7,68580,1,NA,33,2,NA,NA,NA,15,NA,NA,NA,NA,115.41122,5.2,NA,"","T-21","2017",3.49650756146648,2.70805020110221,0.000292752837558936,"NS"
"417",3168936,-17076,201702,94,11,"T-21",7,68580,1,NA,45,2,NA,NA,NA,35,NA,NA,NA,NA,115.41122,7.5,NA,"","T-21","2017",3.80666248977032,3.55534806148941,8.10566499080234e-08,"NS"
"418",3168937,-17076,201702,94,11,"T-21",7,68580,1,NA,43.2,2,NA,NA,NA,30,NA,NA,NA,NA,115.41122,6.8,NA,"","T-21","2017",3.76584049525006,3.40119738166216,1.98735341658333e-05,"NS"
"419",3168969,-17074,201702,94,9,"T-22",7,68580,1,NA,37.3,2,NA,NA,NA,15,NA,NA,NA,NA,49.61482,5.4,NA,"","T-22","2017",3.61899332664977,2.70805020110221,0.00194391196919249,"NS"
"420",3168970,-17074,201702,94,9,"T-22",7,68580,1,NA,38.6,2,NA,NA,NA,25,NA,NA,NA,NA,49.61482,6.3,NA,"","T-22","2017",3.65325227647079,3.2188758248682,0.000350386285845352,"NS"
"421",3168971,-17074,201702,94,9,"T-22",7,68580,1,NA,39.9,2,NA,NA,NA,25,NA,NA,NA,NA,49.61482,6.3,NA,"","T-22","2017",3.68637632389582,3.2188758248682,1.31847729448874e-05,"NS"
"423",3166497,-17401,201702,94,47,"CC-05",7,68580,1,NA,27.8,2,NA,NA,NA,8,NA,NA,NA,NA,1,4.2,NA,"","CC-05","2017",3.32503602069659,2.07944154167984,2.91094604021738e-05,"NS"
"424",3166498,-17401,201702,94,47,"CC-05",7,68580,1,NA,29.7,2,NA,NA,NA,12,NA,NA,NA,NA,1,4.6,NA,"","CC-05","2017",3.39114704580865,2.484906649788,0.00181597999344465,"NS"
"425",3166499,-17401,201702,94,47,"CC-05",7,68580,1,NA,34.8,2,NA,NA,NA,16,NA,NA,NA,NA,1,4.4,NA,"","CC-05","2017",3.54961738678043,2.77258872223978,1.60702294895065e-06,"NS"
"426",3342817,-19487,201902,162,3,"W-25",7,68580,1,NA,75.9,2,NA,NA,NA,166,NA,NA,NA,NA,31.8984,13.5,NA,"","W-25","2019",4.32941668440158,5.11198778835654,6.3243655963491e-05,"NS"
"427",3342897,-19579,201902,162,14,"DD-02",7,68580,1,NA,31.5,2,NA,NA,NA,10,NA,NA,NA,NA,1,4.5,NA,"","DD-02","2019",3.44998754583159,2.30258509299405,0.00134823045098664,"NS"
"428",3342898,-19579,201902,162,14,"DD-02",7,68580,1,NA,31.5,2,NA,NA,NA,10,NA,NA,NA,NA,1,4.5,NA,"","DD-02","2019",3.44998754583159,2.30258509299405,0.00134823045098664,"NS"
"430",3343321,-19487,201902,162,3,"W-25",7,68580,1,NA,46.9,2,NA,NA,NA,36,NA,NA,NA,NA,31.8984,7.6,NA,"","W-25","2019",3.84801767545223,3.58351893845611,0.000191224397684649,"NS"
"431",3343322,-19487,201902,162,3,"W-25",7,68580,1,NA,54.2,2,NA,NA,NA,52,NA,NA,NA,NA,31.8984,9.3,NA,"","W-25","2019",3.9926809084456,3.95124371858143,0.000819100718415283,"NS"
"432",3343324,-19487,201902,162,3,"W-25",7,68580,1,NA,102.6,2,NA,NA,NA,434,NA,NA,NA,NA,1,24.8,NA,"","W-25","2019",4.63083793273667,6.07304453410041,9.21686377581607e-05,"NS"
"433",3343325,-19487,201902,162,3,"W-25",7,68580,1,NA,98.9,2,NA,NA,NA,366,NA,NA,NA,NA,1,19.9,NA,"","W-25","2019",4.59410923862867,5.90263333340137,0.000234136868053147,"NS"
"436",3342961,-19486,201902,162,2,"W-26",7,68580,1,NA,56,2,NA,NA,NA,52,NA,NA,NA,NA,10.77649,NA,NA,"","W-26","2019",4.02535169073515,3.95124371858143,0.00230206792493023,"NS"
"437",3342962,-19486,201902,162,2,"W-26",7,68580,1,NA,53.4,2,NA,NA,NA,46,NA,NA,NA,NA,10.77649,8.1,NA,"","W-26","2019",3.97781074596615,3.8286413964891,0.00166031246701778,"NS"
"438",3342963,-19486,201902,162,2,"W-26",7,68580,1,NA,54.6,2,NA,NA,NA,56,NA,NA,NA,NA,10.77649,8.5,NA,"","W-26","2019",4.00003388275086,4.02535169073515,0.000403289355142955,"NS"
"439",3342598,-19739,201902,162,23,"CC-01",7,68580,1,NA,28,2,NA,NA,NA,10,NA,NA,NA,NA,1,NA,NA,"","CC-01","2019",3.3322045101752,2.30258509299405,0.00210824419829353,"NS"
"441",3342600,-19739,201902,162,23,"CC-01",7,68580,1,NA,29.9,2,NA,NA,NA,10,NA,NA,NA,NA,1,NA,NA,"","CC-01","2019",3.39785848039664,2.30258509299405,1.71405661931532e-05,"NS"
"442",3342603,-19739,201902,162,23,"CC-01",7,68580,1,NA,33.9,2,NA,NA,NA,15,NA,NA,NA,NA,1,5.4,NA,"","CC-01","2019",3.5234150143864,2.70805020110221,1.89605696121681e-06,"NS"
"443",3219761,-18210,201802,162,221,"NBS-16",7,68580,1,NA,37.5,2,NA,NA,NA,20,NA,NA,NA,NA,1,5.9,NA,"","NBS-16","2018",3.62434093297637,2.99573227355399,2.47928387518816e-06,"NS"
"444",3219762,-18210,201802,162,221,"NBS-16",7,68580,1,NA,41.2,2,NA,NA,NA,26,NA,NA,NA,NA,1,6.8,NA,"","NBS-16","2018",3.71843825635548,3.25809653802148,2.04023540226337e-05,"NS"
"445",3219763,-18210,201802,162,221,"NBS-16",7,68580,1,NA,46.4,2,NA,NA,NA,36,NA,NA,NA,NA,1,7.7,NA,"","NBS-16","2018",3.83729945923221,3.58351893845611,8.51629023452344e-05,"NS"
"446",3343772,-19491,201902,162,7,"V-22",7,68580,1,NA,44.9,2,NA,NA,NA,34,NA,NA,NA,NA,6.94742,6.9,NA,"","V-22","2019",3.80443779474821,3.52636052461616,1.1026164736309e-05,"NS"
"447",3343773,-19491,201902,162,7,"V-22",7,68580,1,NA,65.8,2,NA,NA,NA,104,NA,NA,NA,NA,6.94742,10,NA,"","V-22","2019",4.18661983833127,4.64439089914137,0.000219191021444009,"NS"
"448",3343774,-19491,201902,162,7,"V-22",7,68580,1,NA,64,2,NA,NA,NA,96,NA,NA,NA,NA,6.94742,9.8,NA,"","V-22","2019",4.15888308335967,4.56434819146784,0.000175765947899815,"NS"
"449",3343775,-19491,201902,162,7,"V-22",7,68580,1,NA,71.4,2,NA,NA,NA,134,NA,NA,NA,NA,6.94742,11.9,NA,"","V-22","2019",4.26829786934554,4.89783979995091,0.000229704730094468,"NS"
"450",3343776,-19491,201902,162,7,"V-22",7,68580,1,NA,73.5,2,NA,NA,NA,144,NA,NA,NA,NA,6.94742,10.9,NA,"","V-22","2019",4.29728540621879,4.969813299576,0.000410937735833962,"NS"
"451",3220059,-18214,201802,162,225,"NBS-45",7,68580,1,NA,44.5,2,NA,NA,NA,32,2,NA,NA,NA,1,6.4,NA,"","NBS-45","2018",3.79548918917219,3.46573590279973,6.21137625487131e-05,"NS"
"452",3343459,-19488,201902,162,4,"W-24",7,68580,1,NA,77.1,2,NA,NA,NA,186,NA,NA,NA,NA,4.9381,15.5,NA,"","W-24","2019",4.34510328056928,5.2257466737132,0.000142111879014211,"NS"
"454",3343461,-19488,201902,162,4,"W-24",7,68580,1,NA,83.2,2,NA,NA,NA,222,NA,NA,NA,NA,4.9381,18.8,NA,"","W-24","2019",4.42124734782716,5.40267738187228,2.21118536090607e-05,"NS"
"456",3343463,-19488,201902,162,4,"W-24",7,68580,1,NA,60.5,2,NA,NA,NA,68,NA,NA,NA,NA,4.9381,8.8,NA,"","W-24","2019",4.1026433650368,4.21950770517611,0.0022930164505353,"NS"
"457",3343131,-19485,201902,162,1,"W-27",7,68580,1,NA,79.7,2,NA,NA,NA,186,NA,NA,NA,NA,4.69479,14.6,NA,"","W-27","2019",4.37826958579617,5.2257466737132,0.000372557762509161,"NS"
"458",3343132,-19485,201902,162,1,"W-27",7,68580,1,NA,97.9,2,NA,NA,NA,344,NA,NA,NA,NA,4.69479,25.4,NA,"","W-27","2019",4.58394654953646,5.8406416573734,0.000778805054183764,"NS"
"459",3343133,-19485,201902,162,1,"W-27",7,68580,1,NA,92.2,2,NA,NA,NA,274,NA,NA,NA,NA,4.69479,16.1,NA,"","W-27","2019",4.52396013056255,5.61312810638807,0.00190211355091824,"NS"
"460",3343134,-19485,201902,162,1,"W-27",7,68580,1,NA,94.6,2,NA,NA,NA,292,NA,NA,NA,NA,4.69479,18.9,NA,"","W-27","2019",4.54965747605783,5.67675380226828,0.00254992984680598,"NS"
"461",3343135,-19485,201902,162,1,"W-27",7,68580,1,NA,92.1,2,NA,NA,NA,330,NA,NA,NA,NA,4.69479,23.4,NA,"","W-27","2019",4.52287494326126,5.79909265446053,0.000816207170081089,"NS"
"462",3220099,-18216,201802,162,227,"NBS-36",7,68580,1,NA,39.8,2,NA,NA,NA,26,2,NA,NA,NA,1,6.2,NA,"","NBS-36","2018",3.68386691229039,3.25809653802148,0.00010750431962475,"NS"
"463",3220712,-18212,201802,162,223,"NBS-34",7,68580,1,NA,37.4,2,NA,NA,NA,20,2,NA,NA,NA,125.30214,5.3,NA,"","NBS-34","2018",3.62167070442049,2.99573227355399,1.03296608869408e-07,"NS"
"464",3220098,-18216,201802,162,227,"NBS-36",7,68580,1,NA,41.8,2,NA,NA,NA,28,2,NA,NA,NA,1,5.8,NA,"","NBS-36","2018",3.73289633953071,3.3322045101752,8.15588822170274e-08,"NS"
"465",3352813,-19502,201902,94,7,"T-22",7,68580,1,NA,75.6,2,NA,NA,NA,184,NA,NA,NA,NA,19.43423,17.4,NA,"","T-22","2019",4.32545628318549,5.21493575760899,0.000670152660553454,"NS"
"466",3352814,-19502,201902,94,7,"T-22",7,68580,1,NA,66.3,2,NA,NA,NA,106,NA,NA,NA,NA,19.43423,11,NA,"","T-22","2019",4.19418989719182,4.66343909411207,0.000253313865398627,"NS"
"467",3354168,-19784,201902,94,50,"BB-04",7,68580,1,NA,38.2,2,NA,NA,NA,20,NA,NA,NA,NA,1,5.6,NA,"","BB-04","2019",3.64283551561253,2.99573227355399,9.98769709637249e-05,"NS"
"468",3354249,-19776,201902,94,45,"ZZ-02",7,68580,1,NA,33.1,2,NA,NA,NA,12,NA,NA,NA,NA,1,4.6,NA,"","ZZ-02","2019",3.49953328238302,2.484906649788,0.000753554947813114,"NS"
"469",3354250,-19776,201902,94,45,"ZZ-02",7,68580,1,NA,31.4,2,NA,NA,NA,12,NA,NA,NA,NA,1,5.9,NA,"","ZZ-02","2019",3.44680789291421,2.484906649788,1.14452097041683e-05,"NS"
"470",3354251,-19776,201902,94,45,"ZZ-02",7,68580,1,NA,31.6,2,NA,NA,NA,12,NA,NA,NA,NA,1,3.4,NA,"","ZZ-02","2019",3.45315712059287,2.484906649788,4.13660143715761e-07,"NS"
"471",3354252,-19776,201902,94,45,"ZZ-02",7,68580,1,NA,32.8,2,NA,NA,NA,12,NA,NA,NA,NA,1,5,NA,"","ZZ-02","2019",3.4904285153901,2.484906649788,0.000507897043382821,"NS"
"472",3354253,-19776,201902,94,45,"ZZ-02",7,68580,1,NA,39,2,NA,NA,NA,22,NA,NA,NA,NA,1,4.8,NA,"","ZZ-02","2019",3.66356164612965,3.09104245335832,2.42711551811181e-05,"NS"
"473",3353139,-19498,201902,94,3,"T-24",7,68580,1,NA,82.2,2,NA,NA,NA,214,NA,NA,NA,NA,1,19.6,NA,"","T-24","2019",4.40915530206213,5.36597601502185,2.17849309040198e-05,"NS"
"474",3353140,-19498,201902,94,3,"T-24",7,68580,1,NA,81.5,2,NA,NA,NA,220,NA,NA,NA,NA,1,18.5,NA,"","T-24","2019",4.40060302024682,5.39362754635236,0.000165531345297318,"NS"
"475",3352896,-19497,201902,94,2,"U-24",7,68580,1,NA,58.6,2,NA,NA,NA,72,NA,NA,NA,NA,80.1731,9.6,NA,"","U-24","2019",4.07073469658297,4.27666611901606,0.000238820261017859,"NS"
"476",3352897,-19497,201902,94,2,"U-24",7,68580,1,NA,47.2,2,NA,NA,NA,36,NA,NA,NA,NA,80.1731,7.7,NA,"","U-24","2019",3.85439389259151,3.58351893845611,0.000275831965081267,"NS"
"477",3352898,-19497,201902,94,2,"U-24",7,68580,1,NA,48.4,2,NA,NA,NA,42,NA,NA,NA,NA,80.1731,8.4,NA,"","U-24","2019",3.87949981372259,3.73766961828337,3.32879893765774e-05,"NS"
"478",3352899,-19497,201902,94,2,"U-24",7,68580,1,NA,59.1,2,NA,NA,NA,76,NA,NA,NA,NA,80.1731,10.7,NA,"","U-24","2019",4.07923092441205,4.33073334028633,0.000102010423317855,"NS"
"479",3352900,-19497,201902,94,2,"U-24",7,68580,1,NA,77.4,2,NA,NA,NA,174,NA,NA,NA,NA,80.1731,14.6,NA,"","U-24","2019",4.34898678059568,5.15905529921453,0.000140887489429072,"NS"
"480",3352901,-19497,201902,94,2,"U-24",7,68580,1,NA,60.3,2,NA,NA,NA,80,NA,NA,NA,NA,80.1731,10.6,NA,"","U-24","2019",4.09933210373314,4.38202663467388,0.000153877802539617,"NS"
"481",3352902,-19497,201902,94,2,"U-24",7,68580,1,NA,48.9,2,NA,NA,NA,38,NA,NA,NA,NA,80.1731,7.1,NA,"","U-24","2019",3.88977739648083,3.63758615972639,0.000621224284548555,"NS"
"482",3351442,-19802,201902,162,54,"X-24",7,68580,1,NA,49.6,2,NA,NA,NA,44,NA,NA,NA,NA,13.97323,8.5,NA,"","X-24","2019",3.90399083373088,3.78418963391826,0.000100437734980964,"NS"
"483",3351443,-19802,201902,162,54,"X-24",7,68580,1,NA,46,2,NA,NA,NA,36,NA,NA,NA,NA,13.97323,7.5,NA,"","X-24","2019",3.8286413964891,3.58351893845611,3.10143769707851e-05,"NS"
"484",3351444,-19802,201902,162,54,"X-24",7,68580,1,NA,56.4,2,NA,NA,NA,62,NA,NA,NA,NA,13.97323,9.5,NA,"","X-24","2019",4.03246915850401,4.12713438504509,0.000423347268122682,"NS"
"485",3351445,-19802,201902,162,54,"X-24",7,68580,1,NA,51.3,2,NA,NA,NA,48,NA,NA,NA,NA,13.97323,8.1,NA,"","X-24","2019",3.93769075217672,3.87120101090789,0.000164342819864475,"NS"
"486",3351446,-19802,201902,162,54,"X-24",7,68580,1,NA,54.7,2,NA,NA,NA,62,NA,NA,NA,NA,13.97323,10.3,NA,"","X-24","2019",4.00186370942794,4.12713438504509,1.28410652247609e-05,"NS"
"487",3353009,-19775,201902,94,44,"Y-02",7,68580,1,NA,28.3,2,NA,NA,NA,10,NA,NA,NA,NA,1,NA,NA,"","Y-02","2019",3.34286180464919,2.30258509299405,0.00137452805468446,"NS"
"488",3349398,-19770,201902,162,37,"CC-21",7,68580,1,NA,58.9,2,NA,NA,NA,75,NA,NA,NA,NA,1,8.7,NA,"","CC-21","2019",4.07584109065754,4.31748811353631,0.000112899122811201,"NS"
"489",3349448,-19825,201902,162,69,"U-20",7,68580,1,NA,72,2,NA,NA,NA,146,NA,NA,NA,NA,10.29357,15.1,NA,"","U-20","2019",4.27666611901606,4.98360662170834,1.38901752014104e-06,"NS"
"490",3349449,-19825,201902,162,69,"U-20",7,68580,1,NA,64.8,2,NA,NA,NA,100,NA,NA,NA,NA,10.29357,11.1,NA,"","U-20","2019",4.17130560335823,4.60517018598809,0.000163585051967258,"NS"
"491",3349450,-19825,201902,162,69,"U-20",7,68580,1,NA,54.9,2,NA,NA,NA,68,NA,NA,NA,NA,10.29357,11.2,NA,"","U-20","2019",4.00551334851548,4.21950770517611,0.00010975874506872,"NS"
"492",3349451,-19825,201902,162,69,"U-20",7,68580,1,NA,62.4,2,NA,NA,NA,98,NA,NA,NA,NA,10.29357,13.3,NA,"","U-20","2019",4.13356527537538,4.58496747867057,6.98040848739403e-05,"NS"
"493",3349452,-19825,201902,162,69,"U-20",7,68580,1,NA,59.8,2,NA,NA,NA,80,NA,NA,NA,NA,10.29357,10.7,NA,"","U-20","2019",4.09100566095659,4.38202663467388,5.12637366711681e-05,"NS"
"494",3350893,-19803,201902,162,55,"X-23",7,68580,1,NA,44.9,2,NA,NA,NA,34,NA,NA,NA,NA,1,7,NA,"","X-23","2019",3.80443779474821,3.52636052461616,1.1026164736309e-05,"NS"
"495",3350894,-19803,201902,162,55,"X-23",7,68580,1,NA,45.5,2,NA,NA,NA,36,NA,NA,NA,NA,1,7.5,NA,"","X-23","2019",3.8177123259569,3.58351893845611,1.01302645581879e-06,"NS"
"496",3350895,-19803,201902,162,55,"X-23",7,68580,1,NA,44.6,2,NA,NA,NA,36,NA,NA,NA,NA,1,7.1,NA,"","X-23","2019",3.79773385902602,3.58351893845611,5.2285319563127e-05,"NS"
"497",3350896,-19803,201902,162,55,"X-23",7,68580,1,NA,60.5,2,NA,NA,NA,92,NA,NA,NA,NA,1,12.8,NA,"","X-23","2019",4.1026433650368,4.52178857704904,0.000200219695640535,"NS"
"498",3350972,-19804,201902,162,56,"X-22",7,68580,1,NA,48.3,2,NA,NA,NA,48,NA,NA,NA,NA,2.30345,8.7,NA,"","X-22","2019",3.87743156065853,3.87120101090789,0.00020462679816288,"NS"
"499",3350973,-19804,201902,162,56,"X-22",7,68580,1,NA,50.1,2,NA,NA,NA,46,NA,NA,NA,NA,2.30345,8.1,NA,"","X-22","2019",3.91402100809082,3.8286413964891,6.46110954968001e-05,"NS"
"500",3350974,-19804,201902,162,56,"X-22",7,68580,1,NA,44.5,2,NA,NA,NA,36,NA,NA,NA,NA,2.30345,7.2,NA,"","X-22","2019",3.79548918917219,3.58351893845611,6.64580403032355e-05,"NS"
"501",3350975,-19804,201902,162,56,"X-22",7,68580,1,NA,61.3,2,NA,NA,NA,92,NA,NA,NA,NA,2.30345,9.9,NA,"","X-22","2019",4.11577984294217,4.52178857704904,3.76149041126957e-05,"NS"
"502",3350976,-19804,201902,162,56,"X-22",7,68580,1,NA,47.9,2,NA,NA,NA,46,NA,NA,NA,NA,2.30345,8,NA,"","X-22","2019",3.86911550441687,3.8286413964891,0.000137048118724685,"NS"
"503",3352467,-19498,201902,94,3,"T-24",7,68580,1,NA,77.5,2,NA,NA,NA,178,NA,NA,NA,NA,8.53392,14.7,NA,"","T-24","2019",4.3502779363593,5.18178355029209,3.78997925402685e-05,"NS"
"504",3352468,-19498,201902,94,3,"T-24",7,68580,1,NA,67.9,2,NA,NA,NA,112,NA,NA,NA,NA,8.53392,12,NA,"","T-24","2019",4.21803603456465,4.71849887129509,0.000432927917048524,"NS"
"505",3352469,-19498,201902,94,3,"T-24",7,68580,1,NA,52.8,2,NA,NA,NA,58,NA,NA,NA,NA,8.53392,9.3,NA,"","T-24","2019",3.96651119071222,4.06044301054642,9.94112760787963e-06,"NS"
"506",3354631,-19794,201902,94,53,"AA-01",7,68580,1,NA,31.5,2,NA,NA,NA,10,NA,NA,NA,NA,1,4.2,NA,"","AA-01","2019",3.44998754583159,2.30258509299405,0.00134823045098664,"NS"
"507",3354632,-19794,201902,94,53,"AA-01",7,68580,1,NA,33.7,2,NA,NA,NA,14,NA,NA,NA,NA,1,5.2,NA,"","AA-01","2019",3.51749783735832,2.63905732961526,6.5371378016133e-05,"NS"
"508",3354633,-19794,201902,94,53,"AA-01",7,68580,1,NA,31.5,2,NA,NA,NA,12,NA,NA,NA,NA,1,4.8,NA,"","AA-01","2019",3.44998754583159,2.484906649788,1.83779883273416e-06,"NS"
"509",3350172,-19847,201902,162,42,"AA-23",7,68580,1,NA,40.9,2,NA,NA,NA,26,NA,NA,NA,NA,7.74317,6.6,NA,"","AA-23","2019",3.71113006304876,3.25809653802148,2.09294594854105e-06,"NS"
"510",3350173,-19847,201902,162,42,"AA-23",7,68580,1,NA,56.9,2,NA,NA,NA,76,NA,NA,NA,NA,7.74317,12.4,NA,"","AA-23","2019",4.04129534113228,4.33073334028633,0.00013681099725391,"NS"
"511",3350174,-19847,201902,162,42,"AA-23",7,68580,1,NA,50.1,2,NA,NA,NA,44,NA,NA,NA,NA,7.74317,7.4,NA,"","AA-23","2019",3.91402100809082,3.78418963391826,0.000216306943960433,"NS"
"512",3350175,-19847,201902,162,42,"AA-23",7,68580,1,NA,51.5,2,NA,NA,NA,48,NA,NA,NA,NA,7.74317,8.6,NA,"","AA-23","2019",3.94158180766969,3.87120101090789,0.000217017701183252,"NS"
"513",3350176,-19847,201902,162,42,"AA-23",7,68580,1,NA,54.9,2,NA,NA,NA,62,NA,NA,NA,NA,7.74317,9.7,NA,"","AA-23","2019",4.00551334851548,4.12713438504509,3.04434341075067e-05,"NS"
"514",3350249,-19822,201902,162,66,"V-20",7,68580,1,NA,49.1,2,NA,NA,NA,46,NA,NA,NA,NA,9.90018,8.2,NA,"","V-20","2019",3.89385903480047,3.8286413964891,1.176810789086e-06,"NS"
"515",3350250,-19822,201902,162,66,"V-20",7,68580,1,NA,47.8,2,NA,NA,NA,46,NA,NA,NA,NA,9.90018,7.7,NA,"","V-20","2019",3.86702563949741,3.8286413964891,0.000158269669161215,"NS"
"516",3350251,-19822,201902,162,66,"V-20",7,68580,1,NA,54.5,2,NA,NA,NA,64,NA,NA,NA,NA,9.90018,10.4,NA,"","V-20","2019",3.9982007016692,4.15888308335967,1.41589547420928e-05,"NS"
"517",3350252,-19822,201902,162,66,"V-20",7,68580,1,NA,40,2,NA,NA,NA,26,NA,NA,NA,NA,9.90018,6.3,NA,"","V-20","2019",3.68887945411394,3.25809653802148,6.63557110739389e-05,"NS"
"518",3350253,-19822,201902,162,66,"V-20",7,68580,1,NA,50.4,2,NA,NA,NA,48,NA,NA,NA,NA,9.90018,8.2,NA,"","V-20","2019",3.91999117507732,3.87120101090789,1.93444709055943e-05,"NS"
"519",3351721,-19841,201902,162,76,"R-20",7,68580,1,NA,53,2,NA,NA,NA,62,NA,NA,NA,NA,1.75823,8.9,NA,"","R-20","2019",3.97029191355212,4.12713438504509,0.000148653735164754,"NS"
"520",3351722,-19841,201902,162,76,"R-20",7,68580,1,NA,68.9,2,NA,NA,NA,136,NA,NA,NA,NA,1.75823,12.5,NA,"","R-20","2019",4.23265617801961,4.91265488573605,0.000288242800338105,"NS"
"521",3351723,-19841,201902,162,76,"R-20",7,68580,1,NA,66,2,NA,NA,NA,112,NA,NA,NA,NA,1.75823,11.5,NA,"","R-20","2019",4.18965474202643,4.71849887129509,3.34879810792004e-07,"NS"
"522",3351724,-19841,201902,162,76,"R-20",7,68580,1,NA,61.8,2,NA,NA,NA,88,NA,NA,NA,NA,1.75823,10.9,NA,"","R-20","2019",4.12390336446365,4.47733681447821,7.19118288934296e-05,"NS"
