"CRAB_ID","HAULJOIN","CRUISE","VESSEL","HAUL","STATION","SPECIES_KFRC","SPECIES_CODE","SEX","LENGTH","WIDTH","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","SAMPLING_FACTOR","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","GIS_STATION"
3354087,-19750,201902,94,31,"ZZ-04",2,69322,2,68.7,,2,0,0,0,220,,,,,1,,,"","ZZ-04"
3354088,-19750,201902,94,31,"ZZ-04",2,69322,2,68.3,,2,0,0,0,240,,,,,1,,,"","ZZ-04"
3355152,-19784,201902,94,50,"BB-04",2,69322,2,71.8,,2,2,1,4,244,,,,,1,,,"","BB-04"
3355153,-19784,201902,94,50,"BB-04",2,69322,2,77,,2,2,1,5,330,,,,,1,,,"","BB-04"
3355155,-19784,201902,94,50,"BB-04",2,69322,2,70.9,,2,0,0,0,250,,,,,1,,,"","BB-04"
3352173,-19846,201902,94,81,"R-19",2,69322,2,90.1,,2,0,0,0,526,,,,,1,,,"","R-19"
3345422,-19506,201902,162,12,"CC-03",2,69322,2,65.5,,2,0,0,0,172,,,,,1,,,"","CC-03"
3345423,-19506,201902,162,12,"CC-03",2,69322,2,67.6,,2,0,0,0,220,,,,,1,,,"","CC-03"
3345424,-19506,201902,162,12,"CC-03",2,69322,2,70.4,,2,0,0,0,248,,,,,1,,,"","CC-03"
3345425,-19506,201902,162,12,"CC-03",2,69322,2,63.8,,2,0,0,0,202,,,,,1,,,"","CC-03"
3345426,-19506,201902,162,12,"CC-03",2,69322,2,65.2,,2,0,0,0,174,,,,,1,,,"","CC-03"
3345279,-19505,201902,162,11,"CC-04",2,69322,2,81.4,,2,2,1,5,384,,,,,1,,,"","CC-04"
3345280,-19505,201902,162,11,"CC-04",2,69322,2,78.6,,2,2,1,5,344,,,,,1,,,"","CC-04"
3345281,-19505,201902,162,11,"CC-04",2,69322,2,91.7,,2,2,1,5,518,,,,,1,,,"","CC-04"
3345282,-19505,201902,162,11,"CC-04",2,69322,2,83.3,,2,2,1,5,472,,,,,1,,,"","CC-04"
1987447,-7124,201002,94,52,"",2,69322,2,96,,2,5,1,6,724,,,,,1,,,"","BB-03"
1988706,-7138,201002,94,66,"",2,69322,2,87,,2,5,1,6,416,,,,,1,,,"","AA-07"
1988707,-7139,201002,94,67,"",2,69322,2,106,,2,5,1,6,758,,,,,1,,,"","AA-08"
1988724,-7144,201002,94,72,"",2,69322,2,98,,2,5,1,4,584,,,,,1,,,"","CC-10"
3485419,-20658,202102,162,43,"EE-02",2,69322,2,68.8,,2,0,0,0,230,,,,,1,,,"","EE-02"
3485420,-20658,202102,162,43,"EE-02",2,69322,2,83.9,,2,2,1,5,414,,,,,1,,,"","EE-02"
1989604,-7148,201002,94,76,"",2,69322,2,74,,2,5,1,5,286,,,,,1,,,"","CC-06"
1989605,-7148,201002,94,76,"",2,69322,2,75,,2,5,1,5,288,,,,,1,,,"","CC-06"
1989606,-7148,201002,94,76,"",2,69322,2,84,,2,5,1,5,414,,,,,1,,,"","CC-06"
3496563,-20667,202102,162,55,"BB-07",2,69322,2,92.8,,2,2,1,5,592,,,,,1,,,"","BB-07"
3496564,-20667,202102,162,55,"BB-07",2,69322,2,83.8,,2,2,1,5,422,,,,,1,,,"","BB-07"
3496565,-20667,202102,162,55,"BB-07",2,69322,2,86.9,,2,2,1,5,486,,,,,1,,,"","BB-07"
3496566,-20667,202102,162,55,"BB-07",2,69322,2,84.6,,2,2,1,5,463,,,,,1,,,"","BB-07"
3496567,-20667,202102,162,55,"BB-07",2,69322,2,88.7,,2,2,1,5,457,,,,,1,,,"","BB-07"
3496568,-20667,202102,162,55,"BB-07",2,69322,2,82.8,,2,2,1,5,425,,,,,1,,,"","BB-07"
3496569,-20667,202102,162,55,"BB-07",2,69322,2,92.4,,2,2,1,5,555,,,,,1,,,"","BB-07"
3496570,-20667,202102,162,55,"BB-07",2,69322,2,89.2,,2,2,1,5,527,,,,,1,,,"","BB-07"
3496571,-20667,202102,162,55,"BB-07",2,69322,2,83,,2,2,1,5,460,,,,,1,,,"","BB-07"
3496572,-20667,202102,162,55,"BB-07",2,69322,2,79.8,,2,2,1,5,369,,,,,1,,,"","BB-07"
3496573,-20667,202102,162,55,"BB-07",2,69322,2,79.2,,2,2,1,5,345,,,,,1,,,"","BB-07"
3496574,-20667,202102,162,55,"BB-07",2,69322,2,86.5,,2,2,1,5,435,,,,,1,,,"","BB-07"
3496575,-20668,202102,162,56,"CC-07",2,69322,2,81.8,,2,2,1,5,390,,,,,1,,,"","CC-07"
3496576,-20668,202102,162,56,"CC-07",2,69322,2,92.8,,2,2,1,5,580,,,,,1,,,"","CC-07"
3496577,-20668,202102,162,56,"CC-07",2,69322,2,74.2,,2,2,1,5,285,,,,,1,,,"","CC-07"
3496578,-20668,202102,162,56,"CC-07",2,69322,2,76.4,,2,2,1,5,362,,,,,1,,,"","CC-07"
3496606,-20670,202102,162,58,"BB-08",2,69322,2,83.7,,2,2,1,5,411,,,,,1,,,"","BB-08"
3496607,-20670,202102,162,58,"BB-08",2,69322,2,77.5,,2,2,1,5,342,,,,,1,,,"","BB-08"
3496608,-20670,202102,162,58,"BB-08",2,69322,2,69.6,,2,2,1,5,229,,,,,1,,,"","BB-08"
3496609,-20670,202102,162,58,"BB-08",2,69322,2,77.2,,2,2,1,5,315,,,,,1,,,"","BB-08"
3496610,-20670,202102,162,58,"BB-08",2,69322,2,72.2,,2,2,1,5,261,,,,,1,,,"","BB-08"
3496611,-20670,202102,162,58,"BB-08",2,69322,2,77.4,,2,2,1,5,334,,,,,1,,,"","BB-08"
3496612,-20670,202102,162,58,"BB-08",2,69322,2,74.5,,2,2,1,2,274,,,,,1,,,"","BB-08"
3496613,-20670,202102,162,58,"BB-08",2,69322,2,70.4,,2,2,1,5,274,,,,,1,,,"","BB-08"
3496616,-20671,202102,162,59,"CC-09",2,69322,2,87.2,,2,2,1,5,404,,,,,1,,,"","CC-09"
3496617,-20671,202102,162,59,"CC-09",2,69322,2,79.8,,2,2,1,5,355,,,,,1,,,"","CC-09"
3496618,-20671,202102,162,59,"CC-09",2,69322,2,92.5,,2,2,1,6,609,,,,,1,,,"","CC-09"
3496619,-20671,202102,162,59,"CC-09",2,69322,2,86,,2,2,1,5,451,,,,,1,,,"","CC-09"
3496620,-20671,202102,162,59,"CC-09",2,69322,2,87.2,,2,2,1,6,467,,,,,1,,,"","CC-09"
3496621,-20671,202102,162,59,"CC-09",2,69322,2,86.1,,2,2,1,2,409,,,,,1,,,"","CC-09"
3496622,-20671,202102,162,59,"CC-09",2,69322,2,81,,2,2,1,5,376,,,,,1,,,"","CC-09"
3496623,-20671,202102,162,59,"CC-09",2,69322,2,85.5,,2,2,1,5,410,,,,,1,,,"","CC-09"
3496624,-20671,202102,162,59,"CC-09",2,69322,2,83,,2,2,1,5,402,,,,,1,,,"","CC-09"
3496630,-20692,202102,162,68,"ZZ-04",2,69322,2,87.2,,2,2,1,5,461,,,,,1,,,"","ZZ-04"
3496631,-20692,202102,162,68,"ZZ-04",2,69322,2,89.6,,2,2,1,5,557,,,,,1,,,"","ZZ-04"
3496304,-20662,202102,162,50,"AA-05",2,69322,2,87.1,,2,2,1,5,483,,,,,1,,,"","AA-05"
3496305,-20662,202102,162,50,"AA-05",2,69322,2,89.1,,2,2,1,5,547,,,,,1,,,"","AA-05"
3496306,-20662,202102,162,50,"AA-05",2,69322,2,94.6,,2,2,1,5,606,,,,,1,,,"","AA-05"
3496307,-20662,202102,162,50,"AA-05",2,69322,2,88.3,,2,2,1,5,515,,,,,1,,,"","AA-05"
3496308,-20662,202102,162,50,"AA-05",2,69322,2,84.6,,2,2,1,5,411,,,,,1,,,"","AA-05"
